,      74,    1,   20100801, ARG, ARGH                , Alabama             ,cf2010    
34,891.0,36.0,20100801.0, ARG, ARGH                , BYU                 ,cf2010    
35,402.0,37.0,20100801.0, ARG, ARGH                , Auburn              ,cf2010    
36,6696.0,38.0,20100801.0, ARG, ARGH                , Rutgers             ,cf2010    
37,4920.0,39.0,20100801.0, ARG, ARGH                , Mississippi         ,cf2010    
38,3347.0,40.0,20100801.0, ARG, ARGH                , Houston             ,cf2010    
39,4757.0,41.0,20100801.0, ARG, ARGH                , Michigan St         ,cf2010    
40,8141.0,42.0,20100801.0, ARG, ARGH                , UCLA                ,cf2010    
41,7848.0,43.0,20100801.0, ARG, ARGH                , Texas A&M           ,cf2010    
42,5749.0,44.0,20100801.0, ARG, ARGH                , Notre Dame          ,cf2010    
43,5912.0,45.0,20100801.0, ARG, ARGH                , Oklahoma St         ,cf2010    
44,7278.0,46.0,20100801.0, ARG, ARGH                , South Florida       ,cf2010    
45,5253.0,47.0,20100801.0, ARG, ARGH                , Navy                ,cf2010    
46,7801.0,48.0,20100801.0, ARG, ARGH                , Tennessee           ,cf2010    
47,8551.0,49.0,20100801.0, ARG, ARGH                , Washington          ,cf2010    
48,3781.0,50.0,20100801.0, ARG, ARGH                , Kentucky            ,cf2010    
49,5316.0,51.0,20100801.0, ARG, ARGH                , Nevada              ,cf2010    
50,4936.0,52.0,20100801.0, ARG, ARGH                , Mississippi St      ,cf2010    
51,2776.0,53.0,20100801.0, ARG, ARGH                , Fresno St           ,cf2010    
52,55.0,54.0,20100801.0, ARG, ARGH                , Air Force           ,cf2010    
53,5704.0,55.0,20100801.0, ARG, ARGH                , Northwestern        ,cf2010    
54,557.0,56.0,20100801.0, ARG, ARGH                , Baylor              ,cf2010    
55,4741.0,57.0,20100801.0, ARG, ARGH                , Michigan            ,cf2010    
56,4858.0,58.0,20100801.0, ARG, ARGH                , Minnesota           ,cf2010    
57,7788.0,59.0,20100801.0, ARG, ARGH                , Temple              ,cf2010    
58,8508.0,60.0,20100801.0, ARG, ARGH                , Wake Forest         ,cf2010    
59,5511.0,61.0,20100801.0, ARG, ARGH                , NC State            ,cf2010    
60,7365.0,62.0,20100801.0, ARG, ARGH                , Southern Miss       ,cf2010    
61,1715.0,63.0,20100801.0, ARG, ARGH                , Colorado            ,cf2010    
62,8099.0,64.0,20100801.0, ARG, ARGH                , Tulsa               ,cf2010    
63,3717.0,65.0,20100801.0, ARG, ARGH                , Kansas              ,cf2010    
64,4785.0,66.0,20100801.0, ARG, ARGH                , MTSU                ,cf2010    
65,304.0,67.0,20100801.0, ARG, ARGH                , Arizona St          ,cf2010    
66,1380.0,68.0,20100801.0, ARG, ARGH                , UCF                 ,cf2010    
67,3554.0,69.0,20100801.0, ARG, ARGH                , Iowa St             ,cf2010    
68,5634.0,70.0,20100801.0, ARG, ARGH                , N Illinois          ,cf2010    
69,6393.0,71.0,20100801.0, ARG, ARGH                , Purdue              ,cf2010    
70,1404.0,72.0,20100801.0, ARG, ARGH                , C Michigan          ,cf2010    
71,8068.0,73.0,20100801.0, ARG, ARGH                , Troy                ,cf2010    
72,3731.0,74.0,20100801.0, ARG, ARGH                , Kansas St           ,cf2010    
73,4224.0,75.0,20100801.0, ARG, ARGH                , Louisville          ,cf2010    
74,2265.0,76.0,20100801.0, ARG, ARGH                , Duke                ,cf2010    
75,7358.0,77.0,20100801.0, ARG, ARGH                , SMU                 ,cf2010    
76,4218.0,78.0,20100801.0, ARG, ARGH                , Louisiana Tech      ,cf2010    
77,3425.0,79.0,20100801.0, ARG, ARGH                , Illinois            ,cf2010    
78,8367.0,80.0,20100801.0, ARG, ARGH                , Vanderbilt          ,cf2010    
79,9162.0,81.0,20100801.0, ARG, ARGH                , Wyoming             ,cf2010    
80,3415.0,82.0,20100801.0, ARG, ARGH                , Idaho               ,cf2010    
81,4436.0,83.0,20100801.0, ARG, ARGH                , Marshall            ,cf2010    
82,3484.0,84.0,20100801.0, ARG, ARGH                , Indiana             ,cf2010    
83,4474.0,85.0,20100801.0, ARG, ARGH                , Maryland            ,cf2010    
84,7729.0,86.0,20100801.0, ARG, ARGH                , Syracuse            ,cf2010    
85,8432.0,87.0,20100801.0, ARG, ARGH                , Virginia            ,cf2010    
86,2292.0,88.0,20100801.0, ARG, ARGH                , East Carolina       ,cf2010    
87,501.0,89.0,20100801.0, ARG, ARGH                , Ball St             ,cf2010    
88,3197.0,90.0,20100801.0, ARG, ARGH                , Hawaii              ,cf2010    
89,6535.0,91.0,20100801.0, ARG, ARGH                , Rice                ,cf2010    
90,7002.0,92.0,20100801.0, ARG, ARGH                , San Diego St        ,cf2010    
91,8325.0,93.0,20100801.0, ARG, ARGH                , Utah St             ,cf2010    
92,87.0,94.0,20100801.0, ARG, ARGH                , UAB                 ,cf2010    
93,4194.0,95.0,20100801.0, ARG, ARGH                , ULL                 ,cf2010    
94,5323.0,96.0,20100801.0, ARG, ARGH                , UNLV                ,cf2010    
95,1753.0,97.0,20100801.0, ARG, ARGH                , Colorado St         ,cf2010    
96,5825.0,98.0,20100801.0, ARG, ARGH                , Ohio                ,cf2010    
97,3771.0,99.0,20100801.0, ARG, ARGH                , Kent                ,cf2010    
98,8767.0,100.0,20100801.0, ARG, ARGH                , W Michigan          ,cf2010    
99,333.0,101.0,20100801.0, ARG, ARGH                , Arkansas St         ,cf2010    
100,7933.0,102.0,20100801.0, ARG, ARGH                , UTEP                ,cf2010    
101,979.0,103.0,20100801.0, ARG, ARGH                , Buffalo             ,cf2010    
102,821.0,104.0,20100801.0, ARG, ARGH                , Bowling Green       ,cf2010    
103,356.0,105.0,20100801.0, ARG, ARGH                , Army                ,cf2010    
104,2638.0,106.0,20100801.0, ARG, ARGH                , FL Atlantic         ,cf2010    
105,66.0,107.0,20100801.0, ARG, ARGH                , Akron               ,cf2010    
106,4200.0,108.0,20100801.0, ARG, ARGH                , ULM                 ,cf2010    
107,7978.0,109.0,20100801.0, ARG, ARGH                , Toledo              ,cf2010    
108,8588.0,110.0,20100801.0, ARG, ARGH                , Washington St       ,cf2010    
109,4725.0,111.0,20100801.0, ARG, ARGH                , Miami OH            ,cf2010    
110,7024.0,112.0,20100801.0, ARG, ARGH                , San Jose St         ,cf2010    
111,5584.0,113.0,20100801.0, ARG, ARGH                , North Texas         ,cf2010    
112,4636.0,114.0,20100801.0, ARG, ARGH                , Memphis             ,cf2010    
113,2652.0,115.0,20100801.0, ARG, ARGH                , Florida Intl        ,cf2010    
114,5387.0,116.0,20100801.0, ARG, ARGH                , New Mexico St       ,cf2010    
115,5371.0,117.0,20100801.0, ARG, ARGH                , New Mexico          ,cf2010    
116,8092.0,118.0,20100801.0, ARG, ARGH                , Tulane              ,cf2010    
117,8761.0,119.0,20100801.0, ARG, ARGH                , WKU                 ,cf2010    
118,2353.0,120.0,20100801.0, ARG, ARGH                , E Michigan          ,cf2010    
9932,74.0,1.0,20100906.0, ARG, ARGH                , Alabama             ,cf2010    
9933,2625.0,2.0,20100906.0, ARG, ARGH                , Florida             ,cf2010    
9934,771.0,3.0,20100906.0, ARG, ARGH                , Boise St            ,cf2010    
9935,7878.0,4.0,20100906.0, ARG, ARGH                , TCU                 ,cf2010    
9936,7840.0,5.0,20100906.0, ARG, ARGH                , Texas               ,cf2010    
9937,5850.0,6.0,20100906.0, ARG, ARGH                , Ohio St             ,cf2010    
9938,5886.0,7.0,20100906.0, ARG, ARGH                , Oklahoma            ,cf2010    
9939,5279.0,8.0,20100906.0, ARG, ARGH                , Nebraska            ,cf2010    
9940,5961.0,9.0,20100906.0, ARG, ARGH                , Oregon              ,cf2010    
9941,8251.0,10.0,20100906.0, ARG, ARGH                , USC                 ,cf2010    
9942,5492.0,11.0,20100906.0, ARG, ARGH                , North Carolina      ,cf2010    
9943,3540.0,12.0,20100906.0, ARG, ARGH                , Iowa                ,cf2010    
9944,8459.0,13.0,20100906.0, ARG, ARGH                , Virginia Tech       ,cf2010    
9945,4206.0,14.0,20100906.0, ARG, ARGH                , LSU                 ,cf2010    
9946,6114.0,15.0,20100906.0, ARG, ARGH                , Penn St             ,cf2010    
9947,2911.0,16.0,20100906.0, ARG, ARGH                , Georgia Tech        ,cf2010    
9948,2881.0,17.0,20100906.0, ARG, ARGH                , Georgia             ,cf2010    
9949,9031.0,18.0,20100906.0, ARG, ARGH                , Wisconsin           ,cf2010    
9950,8315.0,19.0,20100906.0, ARG, ARGH                , Utah                ,cf2010    
9951,4948.0,20.0,20100906.0, ARG, ARGH                , Missouri            ,cf2010    
9952,1603.0,21.0,20100906.0, ARG, ARGH                , Clemson             ,cf2010    
9953,4719.0,22.0,20100906.0, ARG, ARGH                , Miami FL            ,cf2010    
9954,7918.0,23.0,20100906.0, ARG, ARGH                , Texas Tech          ,cf2010    
9955,7242.0,24.0,20100906.0, ARG, ARGH                , South Carolina      ,cf2010    
9956,316.0,25.0,20100906.0, ARG, ARGH                , Arkansas            ,cf2010    
9957,294.0,26.0,20100906.0, ARG, ARGH                , Arizona             ,cf2010    
9958,1098.0,27.0,20100906.0, ARG, ARGH                , California          ,cf2010    
9959,8716.0,28.0,20100906.0, ARG, ARGH                , West Virginia       ,cf2010    
9960,2666.0,29.0,20100906.0, ARG, ARGH                , Florida St          ,cf2010    
9961,891.0,30.0,20100906.0, ARG, ARGH                , BYU                 ,cf2010    
9962,6236.0,31.0,20100906.0, ARG, ARGH                , Pittsburgh          ,cf2010    
9963,7582.0,32.0,20100906.0, ARG, ARGH                , Stanford            ,cf2010    
9964,5970.0,33.0,20100906.0, ARG, ARGH                , Oregon St           ,cf2010    
9965,402.0,34.0,20100906.0, ARG, ARGH                , Auburn              ,cf2010    
9966,783.0,35.0,20100906.0, ARG, ARGH                , Boston College      ,cf2010    
9967,1529.0,36.0,20100906.0, ARG, ARGH                , Cincinnati          ,cf2010    
9968,6696.0,37.0,20100906.0, ARG, ARGH                , Rutgers             ,cf2010    
9969,1872.0,38.0,20100906.0, ARG, ARGH                , Connecticut         ,cf2010    
9970,4757.0,39.0,20100906.0, ARG, ARGH                , Michigan St         ,cf2010    
9971,5749.0,40.0,20100906.0, ARG, ARGH                , Notre Dame          ,cf2010    
9972,5912.0,41.0,20100906.0, ARG, ARGH                , Oklahoma St         ,cf2010    
9973,3347.0,42.0,20100906.0, ARG, ARGH                , Houston             ,cf2010    
9974,7848.0,43.0,20100906.0, ARG, ARGH                , Texas A&M           ,cf2010    
9975,7278.0,44.0,20100906.0, ARG, ARGH                , South Florida       ,cf2010    
9976,2776.0,45.0,20100906.0, ARG, ARGH                , Fresno St           ,cf2010    
9977,3781.0,46.0,20100906.0, ARG, ARGH                , Kentucky            ,cf2010    
9978,8141.0,47.0,20100906.0, ARG, ARGH                , UCLA                ,cf2010    
9979,4920.0,48.0,20100906.0, ARG, ARGH                , Mississippi         ,cf2010    
9980,4741.0,49.0,20100906.0, ARG, ARGH                , Michigan            ,cf2010    
9981,7801.0,50.0,20100906.0, ARG, ARGH                , Tennessee           ,cf2010    
9982,8551.0,51.0,20100906.0, ARG, ARGH                , Washington          ,cf2010    
9983,4858.0,52.0,20100906.0, ARG, ARGH                , Minnesota           ,cf2010    
9984,4936.0,53.0,20100906.0, ARG, ARGH                , Mississippi St      ,cf2010    
9985,5704.0,54.0,20100906.0, ARG, ARGH                , Northwestern        ,cf2010    
9986,5316.0,55.0,20100906.0, ARG, ARGH                , Nevada              ,cf2010    
9987,5253.0,56.0,20100906.0, ARG, ARGH                , Navy                ,cf2010    
9988,55.0,57.0,20100906.0, ARG, ARGH                , Air Force           ,cf2010    
9989,557.0,58.0,20100906.0, ARG, ARGH                , Baylor              ,cf2010    
9990,1715.0,59.0,20100906.0, ARG, ARGH                , Colorado            ,cf2010    
9991,8508.0,60.0,20100906.0, ARG, ARGH                , Wake Forest         ,cf2010    
9992,5511.0,61.0,20100906.0, ARG, ARGH                , NC State            ,cf2010    
9993,7788.0,62.0,20100906.0, ARG, ARGH                , Temple              ,cf2010    
9994,7365.0,63.0,20100906.0, ARG, ARGH                , Southern Miss       ,cf2010    
9995,3554.0,64.0,20100906.0, ARG, ARGH                , Iowa St             ,cf2010    
9996,304.0,65.0,20100906.0, ARG, ARGH                , Arizona St          ,cf2010    
9997,1380.0,66.0,20100906.0, ARG, ARGH                , UCF                 ,cf2010    
9998,3731.0,67.0,20100906.0, ARG, ARGH                , Kansas St           ,cf2010    
9999,8099.0,68.0,20100906.0, ARG, ARGH                , Tulsa               ,cf2010    
10000,4785.0,69.0,20100906.0, ARG, ARGH                , MTSU                ,cf2010    
10001,1404.0,70.0,20100906.0, ARG, ARGH                , C Michigan          ,cf2010    
10002,8068.0,71.0,20100906.0, ARG, ARGH                , Troy                ,cf2010    
10003,6393.0,72.0,20100906.0, ARG, ARGH                , Purdue              ,cf2010    
10004,5634.0,73.0,20100906.0, ARG, ARGH                , N Illinois          ,cf2010    
10005,4474.0,74.0,20100906.0, ARG, ARGH                , Maryland            ,cf2010    
10006,4218.0,75.0,20100906.0, ARG, ARGH                , Louisiana Tech      ,cf2010    
10007,2265.0,76.0,20100906.0, ARG, ARGH                , Duke                ,cf2010    
10008,7358.0,77.0,20100906.0, ARG, ARGH                , SMU                 ,cf2010    
10009,3717.0,78.0,20100906.0, ARG, ARGH                , Kansas              ,cf2010    
10010,7729.0,79.0,20100906.0, ARG, ARGH                , Syracuse            ,cf2010    
10011,3415.0,80.0,20100906.0, ARG, ARGH                , Idaho               ,cf2010    
10012,4224.0,81.0,20100906.0, ARG, ARGH                , Louisville          ,cf2010    
10013,3425.0,82.0,20100906.0, ARG, ARGH                , Illinois            ,cf2010    
10014,3484.0,83.0,20100906.0, ARG, ARGH                , Indiana             ,cf2010    
10015,9162.0,84.0,20100906.0, ARG, ARGH                , Wyoming             ,cf2010    
10016,2292.0,85.0,20100906.0, ARG, ARGH                , East Carolina       ,cf2010    
10017,4436.0,86.0,20100906.0, ARG, ARGH                , Marshall            ,cf2010    
10018,8432.0,87.0,20100906.0, ARG, ARGH                , Virginia            ,cf2010    
10019,8367.0,88.0,20100906.0, ARG, ARGH                , Vanderbilt          ,cf2010    
10020,501.0,89.0,20100906.0, ARG, ARGH                , Ball St             ,cf2010    
10021,7002.0,90.0,20100906.0, ARG, ARGH                , San Diego St        ,cf2010    
10022,8325.0,91.0,20100906.0, ARG, ARGH                , Utah St             ,cf2010    
10023,3197.0,92.0,20100906.0, ARG, ARGH                , Hawaii              ,cf2010    
10024,6535.0,93.0,20100906.0, ARG, ARGH                , Rice                ,cf2010    
10025,5825.0,94.0,20100906.0, ARG, ARGH                , Ohio                ,cf2010    
10026,3771.0,95.0,20100906.0, ARG, ARGH                , Kent                ,cf2010    
10027,5323.0,96.0,20100906.0, ARG, ARGH                , UNLV                ,cf2010    
10028,4194.0,97.0,20100906.0, ARG, ARGH                , ULL                 ,cf2010    
10029,87.0,98.0,20100906.0, ARG, ARGH                , UAB                 ,cf2010    
10030,979.0,99.0,20100906.0, ARG, ARGH                , Buffalo             ,cf2010    
10031,7933.0,100.0,20100906.0, ARG, ARGH                , UTEP                ,cf2010    
10032,2638.0,101.0,20100906.0, ARG, ARGH                , FL Atlantic         ,cf2010    
10033,1753.0,102.0,20100906.0, ARG, ARGH                , Colorado St         ,cf2010    
10034,8767.0,103.0,20100906.0, ARG, ARGH                , W Michigan          ,cf2010    
10035,356.0,104.0,20100906.0, ARG, ARGH                , Army                ,cf2010    
10036,333.0,105.0,20100906.0, ARG, ARGH                , Arkansas St         ,cf2010    
10037,821.0,106.0,20100906.0, ARG, ARGH                , Bowling Green       ,cf2010    
10038,4725.0,107.0,20100906.0, ARG, ARGH                , Miami OH            ,cf2010    
10039,7024.0,108.0,20100906.0, ARG, ARGH                , San Jose St         ,cf2010    
10040,7978.0,109.0,20100906.0, ARG, ARGH                , Toledo              ,cf2010    
10041,8588.0,110.0,20100906.0, ARG, ARGH                , Washington St       ,cf2010    
10042,4200.0,111.0,20100906.0, ARG, ARGH                , ULM                 ,cf2010    
10043,5584.0,112.0,20100906.0, ARG, ARGH                , North Texas         ,cf2010    
10044,66.0,113.0,20100906.0, ARG, ARGH                , Akron               ,cf2010    
10045,4636.0,114.0,20100906.0, ARG, ARGH                , Memphis             ,cf2010    
10046,5371.0,115.0,20100906.0, ARG, ARGH                , New Mexico          ,cf2010    
10047,2652.0,116.0,20100906.0, ARG, ARGH                , Florida Intl        ,cf2010    
10048,5387.0,117.0,20100906.0, ARG, ARGH                , New Mexico St       ,cf2010    
10049,8092.0,118.0,20100906.0, ARG, ARGH                , Tulane              ,cf2010    
10050,8761.0,119.0,20100906.0, ARG, ARGH                , WKU                 ,cf2010    
10051,2353.0,120.0,20100906.0, ARG, ARGH                , E Michigan          ,cf2010    
15982,74.0,1.0,20100911.0, ARG, ARGH                , Alabama             ,cf2010    
15983,2625.0,2.0,20100911.0, ARG, ARGH                , Florida             ,cf2010    
15984,771.0,3.0,20100911.0, ARG, ARGH                , Boise St            ,cf2010    
15985,5850.0,4.0,20100911.0, ARG, ARGH                , Ohio St             ,cf2010    
15986,7878.0,5.0,20100911.0, ARG, ARGH                , TCU                 ,cf2010    
15987,7840.0,6.0,20100911.0, ARG, ARGH                , Texas               ,cf2010    
15988,5886.0,7.0,20100911.0, ARG, ARGH                , Oklahoma            ,cf2010    
15989,5961.0,8.0,20100911.0, ARG, ARGH                , Oregon              ,cf2010    
15990,4206.0,9.0,20100911.0, ARG, ARGH                , LSU                 ,cf2010    
15991,5279.0,10.0,20100911.0, ARG, ARGH                , Nebraska            ,cf2010    
15992,3540.0,11.0,20100911.0, ARG, ARGH                , Iowa                ,cf2010    
15993,7242.0,12.0,20100911.0, ARG, ARGH                , South Carolina      ,cf2010    
15994,5492.0,13.0,20100911.0, ARG, ARGH                , North Carolina      ,cf2010    
15995,8315.0,14.0,20100911.0, ARG, ARGH                , Utah                ,cf2010    
15996,9031.0,15.0,20100911.0, ARG, ARGH                , Wisconsin           ,cf2010    
15997,8251.0,16.0,20100911.0, ARG, ARGH                , USC                 ,cf2010    
15998,7918.0,17.0,20100911.0, ARG, ARGH                , Texas Tech          ,cf2010    
15999,2881.0,18.0,20100911.0, ARG, ARGH                , Georgia             ,cf2010    
16000,1098.0,19.0,20100911.0, ARG, ARGH                , California          ,cf2010    
16001,4948.0,20.0,20100911.0, ARG, ARGH                , Missouri            ,cf2010    
16002,8716.0,21.0,20100911.0, ARG, ARGH                , West Virginia       ,cf2010    
16003,7582.0,22.0,20100911.0, ARG, ARGH                , Stanford            ,cf2010    
16004,316.0,23.0,20100911.0, ARG, ARGH                , Arkansas            ,cf2010    
16005,4719.0,24.0,20100911.0, ARG, ARGH                , Miami FL            ,cf2010    
16006,6114.0,25.0,20100911.0, ARG, ARGH                , Penn St             ,cf2010    
16007,1603.0,26.0,20100911.0, ARG, ARGH                , Clemson             ,cf2010    
16008,294.0,27.0,20100911.0, ARG, ARGH                , Arizona             ,cf2010    
16009,402.0,28.0,20100911.0, ARG, ARGH                , Auburn              ,cf2010    
16010,2666.0,29.0,20100911.0, ARG, ARGH                , Florida St          ,cf2010    
16011,783.0,30.0,20100911.0, ARG, ARGH                , Boston College      ,cf2010    
16012,6696.0,31.0,20100911.0, ARG, ARGH                , Rutgers             ,cf2010    
16013,5970.0,32.0,20100911.0, ARG, ARGH                , Oregon St           ,cf2010    
16014,2911.0,33.0,20100911.0, ARG, ARGH                , Georgia Tech        ,cf2010    
16015,6236.0,34.0,20100911.0, ARG, ARGH                , Pittsburgh          ,cf2010    
16016,4757.0,35.0,20100911.0, ARG, ARGH                , Michigan St         ,cf2010    
16017,4741.0,36.0,20100911.0, ARG, ARGH                , Michigan            ,cf2010    
16018,1872.0,37.0,20100911.0, ARG, ARGH                , Connecticut         ,cf2010    
16019,5912.0,38.0,20100911.0, ARG, ARGH                , Oklahoma St         ,cf2010    
16020,8459.0,39.0,20100911.0, ARG, ARGH                , Virginia Tech       ,cf2010    
16021,7848.0,40.0,20100911.0, ARG, ARGH                , Texas A&M           ,cf2010    
16022,1529.0,41.0,20100911.0, ARG, ARGH                , Cincinnati          ,cf2010    
16023,3347.0,42.0,20100911.0, ARG, ARGH                , Houston             ,cf2010    
16024,3781.0,43.0,20100911.0, ARG, ARGH                , Kentucky            ,cf2010    
16025,891.0,44.0,20100911.0, ARG, ARGH                , BYU                 ,cf2010    
16026,55.0,45.0,20100911.0, ARG, ARGH                , Air Force           ,cf2010    
16027,5704.0,46.0,20100911.0, ARG, ARGH                , Northwestern        ,cf2010    
16028,5749.0,47.0,20100911.0, ARG, ARGH                , Notre Dame          ,cf2010    
16029,7278.0,48.0,20100911.0, ARG, ARGH                , South Florida       ,cf2010    
16030,5316.0,49.0,20100911.0, ARG, ARGH                , Nevada              ,cf2010    
16031,5511.0,50.0,20100911.0, ARG, ARGH                , NC State            ,cf2010    
16032,2776.0,51.0,20100911.0, ARG, ARGH                , Fresno St           ,cf2010    
16033,8551.0,52.0,20100911.0, ARG, ARGH                , Washington          ,cf2010    
16034,557.0,53.0,20100911.0, ARG, ARGH                , Baylor              ,cf2010    
16035,4936.0,54.0,20100911.0, ARG, ARGH                , Mississippi St      ,cf2010    
16036,7801.0,55.0,20100911.0, ARG, ARGH                , Tennessee           ,cf2010    
16037,8508.0,56.0,20100911.0, ARG, ARGH                , Wake Forest         ,cf2010    
16038,7788.0,57.0,20100911.0, ARG, ARGH                , Temple              ,cf2010    
16039,4920.0,58.0,20100911.0, ARG, ARGH                , Mississippi         ,cf2010    
16040,7365.0,59.0,20100911.0, ARG, ARGH                , Southern Miss       ,cf2010    
16041,3731.0,60.0,20100911.0, ARG, ARGH                , Kansas St           ,cf2010    
16042,4474.0,61.0,20100911.0, ARG, ARGH                , Maryland            ,cf2010    
16043,5253.0,62.0,20100911.0, ARG, ARGH                , Navy                ,cf2010    
16044,304.0,63.0,20100911.0, ARG, ARGH                , Arizona St          ,cf2010    
16045,1404.0,64.0,20100911.0, ARG, ARGH                , C Michigan          ,cf2010    
16046,7358.0,65.0,20100911.0, ARG, ARGH                , SMU                 ,cf2010    
16047,8099.0,66.0,20100911.0, ARG, ARGH                , Tulsa               ,cf2010    
16048,3554.0,67.0,20100911.0, ARG, ARGH                , Iowa St             ,cf2010    
16049,8141.0,68.0,20100911.0, ARG, ARGH                , UCLA                ,cf2010    
16050,1715.0,69.0,20100911.0, ARG, ARGH                , Colorado            ,cf2010    
16051,4858.0,70.0,20100911.0, ARG, ARGH                , Minnesota           ,cf2010    
16052,1380.0,71.0,20100911.0, ARG, ARGH                , UCF                 ,cf2010    
16053,3415.0,72.0,20100911.0, ARG, ARGH                , Idaho               ,cf2010    
16054,3425.0,73.0,20100911.0, ARG, ARGH                , Illinois            ,cf2010    
16055,2292.0,74.0,20100911.0, ARG, ARGH                , East Carolina       ,cf2010    
16056,7002.0,75.0,20100911.0, ARG, ARGH                , San Diego St        ,cf2010    
16057,3717.0,76.0,20100911.0, ARG, ARGH                , Kansas              ,cf2010    
16058,8068.0,77.0,20100911.0, ARG, ARGH                , Troy                ,cf2010    
16059,8432.0,78.0,20100911.0, ARG, ARGH                , Virginia            ,cf2010    
16060,6393.0,79.0,20100911.0, ARG, ARGH                , Purdue              ,cf2010    
16061,4785.0,80.0,20100911.0, ARG, ARGH                , MTSU                ,cf2010    
16062,8325.0,81.0,20100911.0, ARG, ARGH                , Utah St             ,cf2010    
16063,4224.0,82.0,20100911.0, ARG, ARGH                , Louisville          ,cf2010    
16064,2265.0,83.0,20100911.0, ARG, ARGH                , Duke                ,cf2010    
16065,5634.0,84.0,20100911.0, ARG, ARGH                , N Illinois          ,cf2010    
16066,6535.0,85.0,20100911.0, ARG, ARGH                , Rice                ,cf2010    
16067,7729.0,86.0,20100911.0, ARG, ARGH                , Syracuse            ,cf2010    
16068,3484.0,87.0,20100911.0, ARG, ARGH                , Indiana             ,cf2010    
16069,9162.0,88.0,20100911.0, ARG, ARGH                , Wyoming             ,cf2010    
16070,3197.0,89.0,20100911.0, ARG, ARGH                , Hawaii              ,cf2010    
16071,4436.0,90.0,20100911.0, ARG, ARGH                , Marshall            ,cf2010    
16072,4218.0,91.0,20100911.0, ARG, ARGH                , Louisiana Tech      ,cf2010    
16073,4194.0,92.0,20100911.0, ARG, ARGH                , ULL                 ,cf2010    
16074,3771.0,93.0,20100911.0, ARG, ARGH                , Kent                ,cf2010    
16075,8367.0,94.0,20100911.0, ARG, ARGH                , Vanderbilt          ,cf2010    
16076,8767.0,95.0,20100911.0, ARG, ARGH                , W Michigan          ,cf2010    
16077,5323.0,96.0,20100911.0, ARG, ARGH                , UNLV                ,cf2010    
16078,5825.0,97.0,20100911.0, ARG, ARGH                , Ohio                ,cf2010    
16079,501.0,98.0,20100911.0, ARG, ARGH                , Ball St             ,cf2010    
16080,2638.0,99.0,20100911.0, ARG, ARGH                , FL Atlantic         ,cf2010    
16081,979.0,100.0,20100911.0, ARG, ARGH                , Buffalo             ,cf2010    
