,      74,    1,   20120801, ARG, ARGH                , Alabama             ,cf2012    
17366,333.0,87.0,20120908.0, ARG, ARGH                , Arkansas St         ,cf2012    
17367,501.0,88.0,20120908.0, ARG, ARGH                , Ball St             ,cf2012    
17368,5584.0,89.0,20120908.0, ARG, ARGH                , North Texas         ,cf2012    
17369,55.0,90.0,20120908.0, ARG, ARGH                , Air Force           ,cf2012    
17370,5253.0,91.0,20120908.0, ARG, ARGH                , Navy                ,cf2012    
17371,3771.0,92.0,20120908.0, ARG, ARGH                , Kent                ,cf2012    
17372,1404.0,93.0,20120908.0, ARG, ARGH                , C Michigan          ,cf2012    
17373,6236.0,94.0,20120908.0, ARG, ARGH                , Pittsburgh          ,cf2012    
17374,7788.0,95.0,20120908.0, ARG, ARGH                , Temple              ,cf2012    
17375,2776.0,96.0,20120908.0, ARG, ARGH                , Fresno St           ,cf2012    
17376,9162.0,97.0,20120908.0, ARG, ARGH                , Wyoming             ,cf2012    
17377,356.0,98.0,20120908.0, ARG, ARGH                , Army                ,cf2012    
17378,4200.0,99.0,20120908.0, ARG, ARGH                , ULM                 ,cf2012    
17379,6535.0,100.0,20120908.0, ARG, ARGH                , Rice                ,cf2012    
17380,7024.0,101.0,20120908.0, ARG, ARGH                , San Jose St         ,cf2012    
17381,3717.0,102.0,20120908.0, ARG, ARGH                , Kansas              ,cf2012    
17382,8588.0,103.0,20120908.0, ARG, ARGH                , Washington St       ,cf2012    
17383,979.0,104.0,20120908.0, ARG, ARGH                , Buffalo             ,cf2012    
17384,8068.0,105.0,20120908.0, ARG, ARGH                , Troy                ,cf2012    
17385,7933.0,106.0,20120908.0, ARG, ARGH                , UTEP                ,cf2012    
17386,7900.0,107.0,20120908.0, ARG, ARGH                , UT San Antonio      ,cf2012    
17387,3197.0,108.0,20120908.0, ARG, ARGH                , Hawaii              ,cf2012    
17388,7911.0,109.0,20120908.0, ARG, ARGH                , Texas St            ,cf2012    
17389,5387.0,110.0,20120908.0, ARG, ARGH                , New Mexico St       ,cf2012    
17390,2353.0,111.0,20120908.0, ARG, ARGH                , E Michigan          ,cf2012    
17391,1715.0,112.0,20120908.0, ARG, ARGH                , Colorado            ,cf2012    
17392,5371.0,113.0,20120908.0, ARG, ARGH                , New Mexico          ,cf2012    
17393,7237.0,114.0,20120908.0, ARG, ARGH                , South Alabama       ,cf2012    
17394,4785.0,115.0,20120908.0, ARG, ARGH                , MTSU                ,cf2012    
17395,1753.0,116.0,20120908.0, ARG, ARGH                , Colorado St         ,cf2012    
17396,87.0,117.0,20120908.0, ARG, ARGH                , UAB                 ,cf2012    
17397,8092.0,118.0,20120908.0, ARG, ARGH                , Tulane              ,cf2012    
17398,2638.0,119.0,20120908.0, ARG, ARGH                , FL Atlantic         ,cf2012    
17399,5323.0,120.0,20120908.0, ARG, ARGH                , UNLV                ,cf2012    
17400,4636.0,121.0,20120908.0, ARG, ARGH                , Memphis             ,cf2012    
17401,3415.0,122.0,20120908.0, ARG, ARGH                , Idaho               ,cf2012    
17402,4548.0,123.0,20120908.0, ARG, ARGH                , Massachusetts       ,cf2012    
17403,66.0,124.0,20120908.0, ARG, ARGH                , Akron               ,cf2012    
26537,74.0,1.0,20120915.0, ARG, ARGH                , Alabama             ,cf2012    
26538,5749.0,2.0,20120915.0, ARG, ARGH                , Notre Dame          ,cf2012    
26539,4206.0,3.0,20120915.0, ARG, ARGH                , LSU                 ,cf2012    
26540,5886.0,4.0,20120915.0, ARG, ARGH                , Oklahoma            ,cf2012    
26541,7582.0,5.0,20120915.0, ARG, ARGH                , Stanford            ,cf2012    
26542,2625.0,6.0,20120915.0, ARG, ARGH                , Florida             ,cf2012    
26543,7242.0,7.0,20120915.0, ARG, ARGH                , South Carolina      ,cf2012    
26544,5850.0,8.0,20120915.0, ARG, ARGH                , Ohio St             ,cf2012    
26545,8251.0,9.0,20120915.0, ARG, ARGH                , USC                 ,cf2012    
26546,2881.0,10.0,20120915.0, ARG, ARGH                , Georgia             ,cf2012    
26547,2666.0,11.0,20120915.0, ARG, ARGH                , Florida St          ,cf2012    
26548,7840.0,12.0,20120915.0, ARG, ARGH                , Texas               ,cf2012    
26549,4757.0,13.0,20120915.0, ARG, ARGH                , Michigan St         ,cf2012    
26550,3731.0,14.0,20120915.0, ARG, ARGH                , Kansas St           ,cf2012    
26551,1603.0,15.0,20120915.0, ARG, ARGH                , Clemson             ,cf2012    
26552,5961.0,16.0,20120915.0, ARG, ARGH                , Oregon              ,cf2012    
26553,5279.0,17.0,20120915.0, ARG, ARGH                , Nebraska            ,cf2012    
26554,5912.0,18.0,20120915.0, ARG, ARGH                , Oklahoma St         ,cf2012    
26555,8716.0,19.0,20120915.0, ARG, ARGH                , West Virginia       ,cf2012    
26556,4741.0,20.0,20120915.0, ARG, ARGH                , Michigan            ,cf2012    
26557,8141.0,21.0,20120915.0, ARG, ARGH                , UCLA                ,cf2012    
26558,7878.0,22.0,20120915.0, ARG, ARGH                , TCU                 ,cf2012    
26559,4936.0,23.0,20120915.0, ARG, ARGH                , Mississippi St      ,cf2012    
26560,7848.0,24.0,20120915.0, ARG, ARGH                , Texas A&M           ,cf2012    
26561,557.0,25.0,20120915.0, ARG, ARGH                , Baylor              ,cf2012    
26562,771.0,26.0,20120915.0, ARG, ARGH                , Boise St            ,cf2012    
26563,7801.0,27.0,20120915.0, ARG, ARGH                , Tennessee           ,cf2012    
26564,6696.0,28.0,20120915.0, ARG, ARGH                , Rutgers             ,cf2012    
26565,3554.0,29.0,20120915.0, ARG, ARGH                , Iowa St             ,cf2012    
26566,7918.0,30.0,20120915.0, ARG, ARGH                , Texas Tech          ,cf2012    
26567,4948.0,31.0,20120915.0, ARG, ARGH                , Missouri            ,cf2012    
26568,4224.0,32.0,20120915.0, ARG, ARGH                , Louisville          ,cf2012    
26569,8315.0,33.0,20120915.0, ARG, ARGH                , Utah                ,cf2012    
26570,5511.0,34.0,20120915.0, ARG, ARGH                , NC State            ,cf2012    
26571,402.0,35.0,20120915.0, ARG, ARGH                , Auburn              ,cf2012    
26572,2911.0,36.0,20120915.0, ARG, ARGH                , Georgia Tech        ,cf2012    
26573,8459.0,37.0,20120915.0, ARG, ARGH                , Virginia Tech       ,cf2012    
26574,294.0,38.0,20120915.0, ARG, ARGH                , Arizona             ,cf2012    
26575,5825.0,39.0,20120915.0, ARG, ARGH                , Ohio                ,cf2012    
26576,5704.0,40.0,20120915.0, ARG, ARGH                , Northwestern        ,cf2012    
26577,1529.0,41.0,20120915.0, ARG, ARGH                , Cincinnati          ,cf2012    
26578,891.0,42.0,20120915.0, ARG, ARGH                , BYU                 ,cf2012    
26579,6393.0,43.0,20120915.0, ARG, ARGH                , Purdue              ,cf2012    
26580,8367.0,44.0,20120915.0, ARG, ARGH                , Vanderbilt          ,cf2012    
26581,9031.0,45.0,20120915.0, ARG, ARGH                , Wisconsin           ,cf2012    
26582,1872.0,46.0,20120915.0, ARG, ARGH                , Connecticut         ,cf2012    
26583,8551.0,47.0,20120915.0, ARG, ARGH                , Washington          ,cf2012    
26584,304.0,48.0,20120915.0, ARG, ARGH                , Arizona St          ,cf2012    
26585,7278.0,49.0,20120915.0, ARG, ARGH                , South Florida       ,cf2012    
26586,8099.0,50.0,20120915.0, ARG, ARGH                , Tulsa               ,cf2012    
26587,1380.0,51.0,20120915.0, ARG, ARGH                , UCF                 ,cf2012    
26588,3540.0,52.0,20120915.0, ARG, ARGH                , Iowa                ,cf2012    
26589,4218.0,53.0,20120915.0, ARG, ARGH                , Louisiana Tech      ,cf2012    
26590,316.0,54.0,20120915.0, ARG, ARGH                , Arkansas            ,cf2012    
26591,5970.0,55.0,20120915.0, ARG, ARGH                , Oregon St           ,cf2012    
26592,6114.0,56.0,20120915.0, ARG, ARGH                , Penn St             ,cf2012    
26593,3425.0,57.0,20120915.0, ARG, ARGH                , Illinois            ,cf2012    
26594,4719.0,58.0,20120915.0, ARG, ARGH                , Miami FL            ,cf2012    
26595,5634.0,59.0,20120915.0, ARG, ARGH                , N Illinois          ,cf2012    
26596,5316.0,60.0,20120915.0, ARG, ARGH                , Nevada              ,cf2012    
26597,8325.0,61.0,20120915.0, ARG, ARGH                , Utah St             ,cf2012    
26598,8761.0,62.0,20120915.0, ARG, ARGH                , WKU                 ,cf2012    
26599,5492.0,63.0,20120915.0, ARG, ARGH                , North Carolina      ,cf2012    
26600,2265.0,64.0,20120915.0, ARG, ARGH                , Duke                ,cf2012    
26601,7978.0,65.0,20120915.0, ARG, ARGH                , Toledo              ,cf2012    
26602,4858.0,66.0,20120915.0, ARG, ARGH                , Minnesota           ,cf2012    
26603,1098.0,67.0,20120915.0, ARG, ARGH                , California          ,cf2012    
26604,8432.0,68.0,20120915.0, ARG, ARGH                , Virginia            ,cf2012    
26605,7002.0,69.0,20120915.0, ARG, ARGH                , San Diego St        ,cf2012    
26606,2292.0,70.0,20120915.0, ARG, ARGH                , East Carolina       ,cf2012    
26607,4194.0,71.0,20120915.0, ARG, ARGH                , ULL                 ,cf2012    
26608,4474.0,72.0,20120915.0, ARG, ARGH                , Maryland            ,cf2012    
26609,7729.0,73.0,20120915.0, ARG, ARGH                , Syracuse            ,cf2012    
26610,3781.0,74.0,20120915.0, ARG, ARGH                , Kentucky            ,cf2012    
26611,4920.0,75.0,20120915.0, ARG, ARGH                , Mississippi         ,cf2012    
26612,783.0,76.0,20120915.0, ARG, ARGH                , Boston College      ,cf2012    
26613,501.0,77.0,20120915.0, ARG, ARGH                , Ball St             ,cf2012    
26614,6236.0,78.0,20120915.0, ARG, ARGH                , Pittsburgh          ,cf2012    
26615,2776.0,79.0,20120915.0, ARG, ARGH                , Fresno St           ,cf2012    
26616,4725.0,80.0,20120915.0, ARG, ARGH                , Miami OH            ,cf2012    
26617,7365.0,81.0,20120915.0, ARG, ARGH                , Southern Miss       ,cf2012    
26618,7024.0,82.0,20120915.0, ARG, ARGH                , San Jose St         ,cf2012    
26619,4436.0,83.0,20120915.0, ARG, ARGH                , Marshall            ,cf2012    
26620,4200.0,84.0,20120915.0, ARG, ARGH                , ULM                 ,cf2012    
26621,821.0,85.0,20120915.0, ARG, ARGH                , Bowling Green       ,cf2012    
26622,3484.0,86.0,20120915.0, ARG, ARGH                , Indiana             ,cf2012    
26623,2652.0,87.0,20120915.0, ARG, ARGH                , Florida Intl        ,cf2012    
26624,8508.0,88.0,20120915.0, ARG, ARGH                , Wake Forest         ,cf2012    
26625,5584.0,89.0,20120915.0, ARG, ARGH                , North Texas         ,cf2012    
26626,3771.0,90.0,20120915.0, ARG, ARGH                , Kent                ,cf2012    
26627,3347.0,91.0,20120915.0, ARG, ARGH                , Houston             ,cf2012    
26628,7358.0,92.0,20120915.0, ARG, ARGH                , SMU                 ,cf2012    
26629,7788.0,93.0,20120915.0, ARG, ARGH                , Temple              ,cf2012    
26630,1404.0,94.0,20120915.0, ARG, ARGH                , C Michigan          ,cf2012    
26631,8767.0,95.0,20120915.0, ARG, ARGH                , W Michigan          ,cf2012    
26632,55.0,96.0,20120915.0, ARG, ARGH                , Air Force           ,cf2012    
26633,333.0,97.0,20120915.0, ARG, ARGH                , Arkansas St         ,cf2012    
26634,5253.0,98.0,20120915.0, ARG, ARGH                , Navy                ,cf2012    
26635,6535.0,99.0,20120915.0, ARG, ARGH                , Rice                ,cf2012    
26636,8588.0,100.0,20120915.0, ARG, ARGH                , Washington St       ,cf2012    
26637,7900.0,101.0,20120915.0, ARG, ARGH                , UT San Antonio      ,cf2012    
26638,3197.0,102.0,20120915.0, ARG, ARGH                , Hawaii              ,cf2012    
26639,8068.0,103.0,20120915.0, ARG, ARGH                , Troy                ,cf2012    
26640,7933.0,104.0,20120915.0, ARG, ARGH                , UTEP                ,cf2012    
26641,356.0,105.0,20120915.0, ARG, ARGH                , Army                ,cf2012    
26642,3717.0,106.0,20120915.0, ARG, ARGH                , Kansas              ,cf2012    
26643,979.0,107.0,20120915.0, ARG, ARGH                , Buffalo             ,cf2012    
26644,9162.0,108.0,20120915.0, ARG, ARGH                , Wyoming             ,cf2012    
26645,7911.0,109.0,20120915.0, ARG, ARGH                , Texas St            ,cf2012    
26646,4785.0,110.0,20120915.0, ARG, ARGH                , MTSU                ,cf2012    
26647,5387.0,111.0,20120915.0, ARG, ARGH                , New Mexico St       ,cf2012    
26648,5371.0,112.0,20120915.0, ARG, ARGH                , New Mexico          ,cf2012    
26649,66.0,113.0,20120915.0, ARG, ARGH                , Akron               ,cf2012    
26650,7237.0,114.0,20120915.0, ARG, ARGH                , South Alabama       ,cf2012    
26651,2353.0,115.0,20120915.0, ARG, ARGH                , E Michigan          ,cf2012    
26652,87.0,116.0,20120915.0, ARG, ARGH                , UAB                 ,cf2012    
26653,2638.0,117.0,20120915.0, ARG, ARGH                , FL Atlantic         ,cf2012    
26654,8092.0,118.0,20120915.0, ARG, ARGH                , Tulane              ,cf2012    
26655,1753.0,119.0,20120915.0, ARG, ARGH                , Colorado St         ,cf2012    
26656,1715.0,120.0,20120915.0, ARG, ARGH                , Colorado            ,cf2012    
26657,5323.0,121.0,20120915.0, ARG, ARGH                , UNLV                ,cf2012    
26658,4548.0,122.0,20120915.0, ARG, ARGH                , Massachusetts       ,cf2012    
26659,3415.0,123.0,20120915.0, ARG, ARGH                , Idaho               ,cf2012    
26660,4636.0,124.0,20120915.0, ARG, ARGH                , Memphis             ,cf2012    
37177,74.0,1.0,20120922.0, ARG, ARGH                , Alabama             ,cf2012    
37178,5749.0,2.0,20120922.0, ARG, ARGH                , Notre Dame          ,cf2012    
37179,4206.0,3.0,20120922.0, ARG, ARGH                , LSU                 ,cf2012    
37180,7242.0,4.0,20120922.0, ARG, ARGH                , South Carolina      ,cf2012    
37181,2625.0,5.0,20120922.0, ARG, ARGH                , Florida             ,cf2012    
37182,7582.0,6.0,20120922.0, ARG, ARGH                , Stanford            ,cf2012    
37183,2881.0,7.0,20120922.0, ARG, ARGH                , Georgia             ,cf2012    
37184,2666.0,8.0,20120922.0, ARG, ARGH                , Florida St          ,cf2012    
37185,5961.0,9.0,20120922.0, ARG, ARGH                , Oregon              ,cf2012    
37186,3731.0,10.0,20120922.0, ARG, ARGH                , Kansas St           ,cf2012    
37187,5850.0,11.0,20120922.0, ARG, ARGH                , Ohio St             ,cf2012    
37188,8251.0,12.0,20120922.0, ARG, ARGH                , USC                 ,cf2012    
37189,7840.0,13.0,20120922.0, ARG, ARGH                , Texas               ,cf2012    
37190,5886.0,14.0,20120922.0, ARG, ARGH                , Oklahoma            ,cf2012    
37191,4757.0,15.0,20120922.0, ARG, ARGH                , Michigan St         ,cf2012    
37192,7878.0,16.0,20120922.0, ARG, ARGH                , TCU                 ,cf2012    
37193,8716.0,17.0,20120922.0, ARG, ARGH                , West Virginia       ,cf2012    
37194,4936.0,18.0,20120922.0, ARG, ARGH                , Mississippi St      ,cf2012    
37195,5912.0,19.0,20120922.0, ARG, ARGH                , Oklahoma St         ,cf2012    
37196,5279.0,20.0,20120922.0, ARG, ARGH                , Nebraska            ,cf2012    
37197,6696.0,21.0,20120922.0, ARG, ARGH                , Rutgers             ,cf2012    
37198,771.0,22.0,20120922.0, ARG, ARGH                , Boise St            ,cf2012    
37199,1603.0,23.0,20120922.0, ARG, ARGH                , Clemson             ,cf2012    
37200,4224.0,24.0,20120922.0, ARG, ARGH                , Louisville          ,cf2012    
37201,557.0,25.0,20120922.0, ARG, ARGH                , Baylor              ,cf2012    
37202,7848.0,26.0,20120922.0, ARG, ARGH                , Texas A&M           ,cf2012    
37203,8141.0,27.0,20120922.0, ARG, ARGH                , UCLA                ,cf2012    
37204,3554.0,28.0,20120922.0, ARG, ARGH                , Iowa St             ,cf2012    
37205,7918.0,29.0,20120922.0, ARG, ARGH                , Texas Tech          ,cf2012    
37206,7801.0,30.0,20120922.0, ARG, ARGH                , Tennessee           ,cf2012    
37207,8459.0,31.0,20120922.0, ARG, ARGH                , Virginia Tech       ,cf2012    
37208,4741.0,32.0,20120922.0, ARG, ARGH                , Michigan            ,cf2012    
37209,304.0,33.0,20120922.0, ARG, ARGH                , Arizona St          ,cf2012    
37210,5825.0,34.0,20120922.0, ARG, ARGH                , Ohio                ,cf2012    
37211,5704.0,35.0,20120922.0, ARG, ARGH                , Northwestern        ,cf2012    
37212,4948.0,36.0,20120922.0, ARG, ARGH                , Missouri            ,cf2012    
37213,5511.0,37.0,20120922.0, ARG, ARGH                , NC State            ,cf2012    
37214,5970.0,38.0,20120922.0, ARG, ARGH                , Oregon St           ,cf2012    
37215,4218.0,39.0,20120922.0, ARG, ARGH                , Louisiana Tech      ,cf2012    
37216,9031.0,40.0,20120922.0, ARG, ARGH                , Wisconsin           ,cf2012    
37217,1529.0,41.0,20120922.0, ARG, ARGH                , Cincinnati          ,cf2012    
37218,6393.0,42.0,20120922.0, ARG, ARGH                , Purdue              ,cf2012    
37219,294.0,43.0,20120922.0, ARG, ARGH                , Arizona             ,cf2012    
37220,4719.0,44.0,20120922.0, ARG, ARGH                , Miami FL            ,cf2012    
37221,8099.0,45.0,20120922.0, ARG, ARGH                , Tulsa               ,cf2012    
37222,891.0,46.0,20120922.0, ARG, ARGH                , BYU                 ,cf2012    
37223,4858.0,47.0,20120922.0, ARG, ARGH                , Minnesota           ,cf2012    
37224,2911.0,48.0,20120922.0, ARG, ARGH                , Georgia Tech        ,cf2012    
37225,5316.0,49.0,20120922.0, ARG, ARGH                , Nevada              ,cf2012    
37226,8761.0,50.0,20120922.0, ARG, ARGH                , WKU                 ,cf2012    
37227,402.0,51.0,20120922.0, ARG, ARGH                , Auburn              ,cf2012    
37228,5492.0,52.0,20120922.0, ARG, ARGH                , North Carolina      ,cf2012    
37229,8551.0,53.0,20120922.0, ARG, ARGH                , Washington          ,cf2012    
37230,1380.0,54.0,20120922.0, ARG, ARGH                , UCF                 ,cf2012    
37231,8315.0,55.0,20120922.0, ARG, ARGH                , Utah                ,cf2012    
37232,6114.0,56.0,20120922.0, ARG, ARGH                , Penn St             ,cf2012    
37233,8325.0,57.0,20120922.0, ARG, ARGH                , Utah St             ,cf2012    
37234,7278.0,58.0,20120922.0, ARG, ARGH                , South Florida       ,cf2012    
37235,8367.0,59.0,20120922.0, ARG, ARGH                , Vanderbilt          ,cf2012    
37236,5634.0,60.0,20120922.0, ARG, ARGH                , N Illinois          ,cf2012    
37237,4920.0,61.0,20120922.0, ARG, ARGH                , Mississippi         ,cf2012    
37238,1872.0,62.0,20120922.0, ARG, ARGH                , Connecticut         ,cf2012    
37239,2265.0,63.0,20120922.0, ARG, ARGH                , Duke                ,cf2012    
37240,7024.0,64.0,20120922.0, ARG, ARGH                , San Jose St         ,cf2012    
37241,501.0,65.0,20120922.0, ARG, ARGH                , Ball St             ,cf2012    
37242,3540.0,66.0,20120922.0, ARG, ARGH                , Iowa                ,cf2012    
37243,3425.0,67.0,20120922.0, ARG, ARGH                , Illinois            ,cf2012    
37244,7978.0,68.0,20120922.0, ARG, ARGH                , Toledo              ,cf2012    
37245,4194.0,69.0,20120922.0, ARG, ARGH                , ULL                 ,cf2012    
37246,1098.0,70.0,20120922.0, ARG, ARGH                , California          ,cf2012    
37247,6236.0,71.0,20120922.0, ARG, ARGH                , Pittsburgh          ,cf2012    
37248,2776.0,72.0,20120922.0, ARG, ARGH                , Fresno St           ,cf2012    
37249,316.0,73.0,20120922.0, ARG, ARGH                , Arkansas            ,cf2012    
37250,8767.0,74.0,20120922.0, ARG, ARGH                , W Michigan          ,cf2012    
37251,8508.0,75.0,20120922.0, ARG, ARGH                , Wake Forest         ,cf2012    
37252,3781.0,76.0,20120922.0, ARG, ARGH                , Kentucky            ,cf2012    
37253,783.0,77.0,20120922.0, ARG, ARGH                , Boston College      ,cf2012    
37254,4436.0,78.0,20120922.0, ARG, ARGH                , Marshall            ,cf2012    
37255,8432.0,79.0,20120922.0, ARG, ARGH                , Virginia            ,cf2012    
37256,1404.0,80.0,20120922.0, ARG, ARGH                , C Michigan          ,cf2012    
37257,7002.0,81.0,20120922.0, ARG, ARGH                , San Diego St        ,cf2012    
37258,333.0,82.0,20120922.0, ARG, ARGH                , Arkansas St         ,cf2012    
37259,4474.0,83.0,20120922.0, ARG, ARGH                , Maryland            ,cf2012    
37260,3771.0,84.0,20120922.0, ARG, ARGH                , Kent                ,cf2012    
37261,7900.0,85.0,20120922.0, ARG, ARGH                , UT San Antonio      ,cf2012    
37262,7729.0,86.0,20120922.0, ARG, ARGH                , Syracuse            ,cf2012    
37263,2292.0,87.0,20120922.0, ARG, ARGH                , East Carolina       ,cf2012    
37264,8068.0,88.0,20120922.0, ARG, ARGH                , Troy                ,cf2012    
37265,3484.0,89.0,20120922.0, ARG, ARGH                , Indiana             ,cf2012    
37266,4200.0,90.0,20120922.0, ARG, ARGH                , ULM                 ,cf2012    
37267,4725.0,91.0,20120922.0, ARG, ARGH                , Miami OH            ,cf2012    
37268,5253.0,92.0,20120922.0, ARG, ARGH                , Navy                ,cf2012    
37269,3347.0,93.0,20120922.0, ARG, ARGH                , Houston             ,cf2012    
37270,2652.0,94.0,20120922.0, ARG, ARGH                , Florida Intl        ,cf2012    
37271,7358.0,95.0,20120922.0, ARG, ARGH                , SMU                 ,cf2012    
37272,7788.0,96.0,20120922.0, ARG, ARGH                , Temple              ,cf2012    
37273,5584.0,97.0,20120922.0, ARG, ARGH                , North Texas         ,cf2012    
37274,7365.0,98.0,20120922.0, ARG, ARGH                , Southern Miss       ,cf2012    
37275,6535.0,99.0,20120922.0, ARG, ARGH                , Rice                ,cf2012    
37276,55.0,100.0,20120922.0, ARG, ARGH                , Air Force           ,cf2012    
37277,7933.0,101.0,20120922.0, ARG, ARGH                , UTEP                ,cf2012    
37278,821.0,102.0,20120922.0, ARG, ARGH                , Bowling Green       ,cf2012    
37279,5371.0,103.0,20120922.0, ARG, ARGH                , New Mexico          ,cf2012    
37280,3197.0,104.0,20120922.0, ARG, ARGH                , Hawaii              ,cf2012    
37281,3717.0,105.0,20120922.0, ARG, ARGH                , Kansas              ,cf2012    
37282,7911.0,106.0,20120922.0, ARG, ARGH                , Texas St            ,cf2012    
37283,8588.0,107.0,20120922.0, ARG, ARGH                , Washington St       ,cf2012    
37284,9162.0,108.0,20120922.0, ARG, ARGH                , Wyoming             ,cf2012    
37285,979.0,109.0,20120922.0, ARG, ARGH                , Buffalo             ,cf2012    
37286,66.0,110.0,20120922.0, ARG, ARGH                , Akron               ,cf2012    
37287,356.0,111.0,20120922.0, ARG, ARGH                , Army                ,cf2012    
37288,4785.0,112.0,20120922.0, ARG, ARGH                , MTSU                ,cf2012    
37289,7237.0,113.0,20120922.0, ARG, ARGH                , South Alabama       ,cf2012    
37290,87.0,114.0,20120922.0, ARG, ARGH                , UAB                 ,cf2012    
37291,5387.0,115.0,20120922.0, ARG, ARGH                , New Mexico St       ,cf2012    
37292,2638.0,116.0,20120922.0, ARG, ARGH                , FL Atlantic         ,cf2012    
37293,5323.0,117.0,20120922.0, ARG, ARGH                , UNLV                ,cf2012    
37294,2353.0,118.0,20120922.0, ARG, ARGH                , E Michigan          ,cf2012    
37295,1715.0,119.0,20120922.0, ARG, ARGH                , Colorado            ,cf2012    
37296,1753.0,120.0,20120922.0, ARG, ARGH                , Colorado St         ,cf2012    
37297,8092.0,121.0,20120922.0, ARG, ARGH                , Tulane              ,cf2012    
37298,3415.0,122.0,20120922.0, ARG, ARGH                , Idaho               ,cf2012    
37299,4636.0,123.0,20120922.0, ARG, ARGH                , Memphis             ,cf2012    
37300,4548.0,124.0,20120922.0, ARG, ARGH                , Massachusetts       ,cf2012    
50536,74.0,1.0,20120929.0, ARG, ARGH                , Alabama             ,cf2012    
50537,7242.0,2.0,20120929.0, ARG, ARGH                , South Carolina      ,cf2012    
50538,5749.0,3.0,20120929.0, ARG, ARGH                , Notre Dame          ,cf2012    
50539,2625.0,4.0,20120929.0, ARG, ARGH                , Florida             ,cf2012    
50540,4206.0,5.0,20120929.0, ARG, ARGH                , LSU                 ,cf2012    
50541,2881.0,6.0,20120929.0, ARG, ARGH                , Georgia             ,cf2012    
50542,2666.0,7.0,20120929.0, ARG, ARGH                , Florida St          ,cf2012    
50543,5850.0,8.0,20120929.0, ARG, ARGH                , Ohio St             ,cf2012    
50544,5961.0,9.0,20120929.0, ARG, ARGH                , Oregon              ,cf2012    
50545,7840.0,10.0,20120929.0, ARG, ARGH                , Texas               ,cf2012    
50546,3731.0,11.0,20120929.0, ARG, ARGH                , Kansas St           ,cf2012    
50547,7582.0,12.0,20120929.0, ARG, ARGH                , Stanford            ,cf2012    
50548,7878.0,13.0,20120929.0, ARG, ARGH                , TCU                 ,cf2012    
50549,7918.0,14.0,20120929.0, ARG, ARGH                , Texas Tech          ,cf2012    
50550,8251.0,15.0,20120929.0, ARG, ARGH                , USC                 ,cf2012    
50551,5886.0,16.0,20120929.0, ARG, ARGH                , Oklahoma            ,cf2012    
50552,8716.0,17.0,20120929.0, ARG, ARGH                , West Virginia       ,cf2012    
50553,5279.0,18.0,20120929.0, ARG, ARGH                , Nebraska            ,cf2012    
50554,4936.0,19.0,20120929.0, ARG, ARGH                , Mississippi St      ,cf2012    
50555,7848.0,20.0,20120929.0, ARG, ARGH                , Texas A&M           ,cf2012    
50556,4757.0,21.0,20120929.0, ARG, ARGH                , Michigan St         ,cf2012    
50557,4224.0,22.0,20120929.0, ARG, ARGH                , Louisville          ,cf2012    
50558,1603.0,23.0,20120929.0, ARG, ARGH                , Clemson             ,cf2012    
50559,304.0,24.0,20120929.0, ARG, ARGH                , Arizona St          ,cf2012    
50560,771.0,25.0,20120929.0, ARG, ARGH                , Boise St            ,cf2012    
50561,8141.0,26.0,20120929.0, ARG, ARGH                , UCLA                ,cf2012    
50562,5970.0,27.0,20120929.0, ARG, ARGH                , Oregon St           ,cf2012    
50563,6696.0,28.0,20120929.0, ARG, ARGH                , Rutgers             ,cf2012    
50564,5912.0,29.0,20120929.0, ARG, ARGH                , Oklahoma St         ,cf2012    
50565,4948.0,30.0,20120929.0, ARG, ARGH                , Missouri            ,cf2012    
50566,5704.0,31.0,20120929.0, ARG, ARGH                , Northwestern        ,cf2012    
50567,1529.0,32.0,20120929.0, ARG, ARGH                , Cincinnati          ,cf2012    
50568,4741.0,33.0,20120929.0, ARG, ARGH                , Michigan            ,cf2012    
50569,3554.0,34.0,20120929.0, ARG, ARGH                , Iowa St             ,cf2012    
50570,5825.0,35.0,20120929.0, ARG, ARGH                , Ohio                ,cf2012    
50571,4218.0,36.0,20120929.0, ARG, ARGH                , Louisiana Tech      ,cf2012    
50572,557.0,37.0,20120929.0, ARG, ARGH                , Baylor              ,cf2012    
50573,891.0,38.0,20120929.0, ARG, ARGH                , BYU                 ,cf2012    
50574,8551.0,39.0,20120929.0, ARG, ARGH                , Washington          ,cf2012    
50575,8761.0,40.0,20120929.0, ARG, ARGH                , WKU                 ,cf2012    
50576,6393.0,41.0,20120929.0, ARG, ARGH                , Purdue              ,cf2012    
50577,7801.0,42.0,20120929.0, ARG, ARGH                , Tennessee           ,cf2012    
50578,8459.0,43.0,20120929.0, ARG, ARGH                , Virginia Tech       ,cf2012    
50579,4719.0,44.0,20120929.0, ARG, ARGH                , Miami FL            ,cf2012    
50580,8099.0,45.0,20120929.0, ARG, ARGH                , Tulsa               ,cf2012    
50581,6114.0,46.0,20120929.0, ARG, ARGH                , Penn St             ,cf2012    
50582,294.0,47.0,20120929.0, ARG, ARGH                , Arizona             ,cf2012    
50583,5316.0,48.0,20120929.0, ARG, ARGH                , Nevada              ,cf2012    
50584,5492.0,49.0,20120929.0, ARG, ARGH                , North Carolina      ,cf2012    
50585,9031.0,50.0,20120929.0, ARG, ARGH                , Wisconsin           ,cf2012    
50586,5511.0,51.0,20120929.0, ARG, ARGH                , NC State            ,cf2012    
