,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
144,67014720071117.0,67.0,147.0,20.0,17.0,,,
145,415006720071124.0,67.0,415.0,28.0,14.0,,,
146,742006720071201.0,742.0,67.0,30.0,16.0,,,
147,67041620071228.0,67.0,416.0,24.0,21.0,,,
148,71042820070901.0,71.0,428.0,32.0,31.0,,,
149,71041620070908.0,416.0,71.0,28.0,17.0,,,
150,690007120070922.0,71.0,690.0,48.0,35.0,,,
151,772007120070929.0,71.0,772.0,41.0,21.0,,,
152,71041420071013.0,414.0,71.0,47.0,14.0,,,
153,71033120071020.0,71.0,331.0,31.0,20.0,,,
154,519007120071027.0,519.0,71.0,38.0,27.0,,,
155,71020420071109.0,71.0,204.0,39.0,32.0,,,
156,71008620071117.0,71.0,86.0,31.0,17.0,,,
157,709007120071123.0,71.0,709.0,37.0,10.0,,,
158,71071920080106.0,719.0,71.0,63.0,7.0,,,
159,77011020070908.0,110.0,77.0,27.0,17.0,,,
160,77071920070915.0,719.0,77.0,55.0,47.0,,,
161,721007720070922.0,77.0,721.0,31.0,6.0,,,
162,77047320070929.0,77.0,473.0,31.0,24.0,,,
163,77046520071013.0,77.0,465.0,24.0,14.0,,,
164,207007720071020.0,77.0,207.0,42.0,7.0,,,
165,156007720071103.0,77.0,156.0,35.0,16.0,,,
166,698007720071108.0,77.0,698.0,27.0,22.0,,,
167,77081120071117.0,77.0,811.0,35.0,10.0,,,
168,732007720071124.0,77.0,732.0,17.0,10.0,,,
169,77062620071201.0,77.0,626.0,48.0,27.0,,,
170,110007720071222.0,77.0,110.0,17.0,16.0,,,
171,86058720070830.0,587.0,86.0,38.0,3.0,,,
172,86069020070908.0,86.0,690.0,42.0,7.0,,,
173,86053920070915.0,539.0,86.0,45.0,24.0,,,
174,519008620071006.0,86.0,519.0,31.0,10.0,,,
175,709008620071013.0,86.0,709.0,43.0,33.0,,,
176,86068820071020.0,688.0,86.0,20.0,12.0,,,
177,86041420071103.0,414.0,86.0,31.0,28.0,,,
178,86033120071124.0,86.0,331.0,30.0,23.0,,,
179,102009620070901.0,96.0,102.0,24.0,3.0,,,
180,96069720070908.0,697.0,96.0,47.0,45.0,,,
181,96052920070915.0,529.0,96.0,52.0,21.0,,,
182,366009620070929.0,96.0,366.0,17.0,6.0,,,
183,96046620071006.0,96.0,466.0,49.0,41.0,,,
184,96029520071013.0,96.0,295.0,37.0,24.0,,,
185,630009620071020.0,96.0,630.0,30.0,0.0,,,
186,731009620071103.0,96.0,731.0,38.0,27.0,,,
187,96027720071110.0,277.0,96.0,37.0,30.0,,,
188,327009620071124.0,96.0,327.0,45.0,29.0,,,
189,96047220071130.0,96.0,472.0,30.0,23.0,,,
190,255009620071231.0,96.0,255.0,40.0,28.0,,,
191,694010720070901.0,107.0,694.0,45.0,31.0,,,
192,107015620070908.0,107.0,156.0,34.0,28.0,,,
193,366010720070915.0,107.0,366.0,42.0,12.0,,,
194,107052920070929.0,107.0,529.0,31.0,24.0,,,
195,528010720071013.0,528.0,107.0,31.0,28.0,,,
196,107011020071020.0,110.0,107.0,30.0,21.0,,,
197,754010720071103.0,107.0,754.0,20.0,17.0,,,
198,657010720071110.0,657.0,107.0,24.0,17.0,,,
199,107075620071117.0,756.0,107.0,37.0,23.0,,,
200,107067420071201.0,674.0,107.0,20.0,13.0,,,
201,107072120071231.0,107.0,721.0,42.0,36.0,,,
202,110067420070901.0,110.0,674.0,45.0,17.0,,,
203,110073220070915.0,732.0,110.0,44.0,6.0,,,
204,756011020070922.0,110.0,756.0,44.0,31.0,,,
205,110052820070929.0,110.0,528.0,40.0,14.0,,,
206,513011020071006.0,513.0,110.0,20.0,6.0,,,
207,110075420071027.0,754.0,110.0,27.0,7.0,,,
208,529011020071124.0,110.0,529.0,16.0,0.0,,,
209,110065720071201.0,657.0,110.0,24.0,7.0,,,
210,128049020070901.0,128.0,490.0,25.0,23.0,,,
211,703012820070915.0,703.0,128.0,35.0,32.0,,,
212,404012820070922.0,128.0,404.0,56.0,20.0,,,
213,671012820070929.0,128.0,671.0,37.0,19.0,,,
214,128019620071006.0,196.0,128.0,52.0,38.0,,,
215,128065120071013.0,651.0,128.0,64.0,12.0,,,
216,719012820071020.0,128.0,719.0,44.0,23.0,,,
217,128066420071028.0,128.0,664.0,34.0,17.0,,,
218,388012820071103.0,128.0,388.0,47.0,13.0,,,
219,128066320071117.0,128.0,663.0,49.0,20.0,,,
220,704012820071124.0,128.0,704.0,36.0,20.0,,,
221,719012820071201.0,128.0,719.0,44.0,25.0,,,
222,128043020071229.0,430.0,128.0,10.0,3.0,,,
223,129032820070901.0,328.0,129.0,52.0,7.0,,,
224,709012920070908.0,129.0,709.0,52.0,31.0,,,
225,129055920070915.0,559.0,129.0,45.0,22.0,,,
226,493012920070922.0,493.0,129.0,44.0,14.0,,,
227,503012920070929.0,129.0,503.0,35.0,10.0,,,
228,725012920071013.0,129.0,725.0,47.0,23.0,,,
229,129014720071020.0,147.0,129.0,70.0,14.0,,,
230,129033120071027.0,129.0,331.0,41.0,32.0,,,
231,129077420071106.0,129.0,774.0,34.0,31.0,,,
232,204012920071116.0,204.0,129.0,48.0,45.0,,,
233,414012920071201.0,129.0,414.0,35.0,10.0,,,
234,559012920071226.0,559.0,129.0,51.0,48.0,,,
235,654014020070830.0,140.0,654.0,59.0,3.0,,,
236,528014020070906.0,140.0,528.0,34.0,3.0,,,
237,140041420070915.0,140.0,414.0,47.0,10.0,,,
238,388014020070922.0,140.0,388.0,40.0,14.0,,,
239,140062620070929.0,140.0,626.0,52.0,23.0,,,
240,140058720071006.0,140.0,587.0,28.0,23.0,,,
241,367014020071013.0,367.0,140.0,28.0,24.0,,,
242,140054520071020.0,545.0,140.0,24.0,17.0,,,
243,140065120071103.0,140.0,651.0,38.0,33.0,,,
244,164014020071110.0,140.0,164.0,27.0,3.0,,,
245,768014020071117.0,768.0,140.0,28.0,23.0,,,
246,140068820071124.0,140.0,688.0,52.0,31.0,,,
247,664014020071222.0,140.0,664.0,31.0,21.0,,,
248,234014720070903.0,147.0,234.0,24.0,18.0,,,
249,498014720070908.0,147.0,498.0,49.0,26.0,,,
250,244014720070915.0,147.0,244.0,38.0,10.0,,,
251,147049020070922.0,147.0,490.0,42.0,20.0,,,
252,147025520070929.0,255.0,147.0,13.0,3.0,,,
253,742014720071006.0,742.0,147.0,41.0,23.0,,,
254,147039220071027.0,147.0,392.0,30.0,17.0,,,
255,147019320071103.0,147.0,193.0,47.0,10.0,,,
256,749014720071110.0,147.0,749.0,44.0,10.0,,,
257,147064820071124.0,147.0,648.0,23.0,21.0,,,
258,156015720070901.0,157.0,156.0,31.0,28.0,,,
259,156028820070922.0,288.0,156.0,38.0,27.0,,,
260,156069820070929.0,698.0,156.0,24.0,12.0,,,
261,626015620071006.0,626.0,156.0,24.0,20.0,,,
262,721015620071013.0,721.0,156.0,45.0,21.0,,,
263,156046520071020.0,156.0,465.0,48.0,23.0,,,
264,732015620071027.0,732.0,156.0,27.0,3.0,,,
265,156047320071110.0,473.0,156.0,26.0,23.0,,,
266,253015620071117.0,156.0,253.0,42.0,34.0,,,
267,811015620071123.0,156.0,811.0,36.0,28.0,,,
268,234015720070915.0,234.0,157.0,16.0,6.0,,,
269,414015720070922.0,157.0,414.0,42.0,0.0,,,
270,522015720070929.0,157.0,522.0,27.0,24.0,,,
271,157032720071013.0,327.0,157.0,47.0,20.0,,,
272,328015720071020.0,328.0,157.0,19.0,14.0,,,
273,157070020071027.0,157.0,700.0,31.0,26.0,,,
274,434015720071103.0,434.0,157.0,55.0,10.0,,,
275,157031120071110.0,311.0,157.0,31.0,28.0,,,
276,463015720071123.0,157.0,463.0,65.0,51.0,,,
277,164019320070901.0,164.0,193.0,45.0,14.0,,,
278,380016420070908.0,164.0,380.0,38.0,0.0,,,
279,690016420070915.0,164.0,690.0,22.0,17.0,,,
280,164054520070922.0,164.0,545.0,34.0,14.0,,,
281,164074620071013.0,746.0,164.0,17.0,16.0,,,
282,367016420071019.0,164.0,367.0,21.0,17.0,,,
283,651016420071027.0,164.0,651.0,22.0,15.0,,,
284,587016420071103.0,164.0,587.0,38.0,19.0,,,
285,688016420071117.0,164.0,688.0,30.0,7.0,,,
286,164076820071124.0,768.0,164.0,66.0,21.0,,,
287,164074920071229.0,749.0,164.0,24.0,10.0,,,
288,193074620070908.0,746.0,193.0,24.0,13.0,,,
289,193050920070915.0,193.0,509.0,20.0,14.0,,,
290,193072620070922.0,726.0,193.0,46.0,43.0,,,
291,193041520070929.0,415.0,193.0,24.0,14.0,,,
292,749019320071006.0,749.0,193.0,41.0,36.0,,,
293,742019320071013.0,742.0,193.0,43.0,14.0,,,
294,193023420071027.0,234.0,193.0,25.0,6.0,,,
295,255019320071110.0,255.0,193.0,41.0,24.0,,,
296,193051320071117.0,513.0,193.0,28.0,7.0,,,
297,193045720071124.0,457.0,193.0,20.0,14.0,,,
298,196074220070901.0,742.0,196.0,17.0,7.0,,,
299,457019620070908.0,196.0,457.0,34.0,31.0,,,
300,664019620070915.0,664.0,196.0,28.0,21.0,,,
301,196076820070922.0,768.0,196.0,48.0,7.0,,,
302,196028820070929.0,196.0,288.0,37.0,35.0,,,
303,196070420071013.0,196.0,704.0,45.0,42.0,,,
304,490019620071020.0,490.0,196.0,34.0,20.0,,,
305,196040420071103.0,196.0,404.0,56.0,40.0,,,
306,196038820071110.0,388.0,196.0,26.0,7.0,,,
307,718019620071124.0,196.0,718.0,35.0,12.0,,,
308,204054520070901.0,545.0,204.0,27.0,3.0,,,
309,204050320070915.0,204.0,503.0,21.0,19.0,,,
310,290020420070922.0,204.0,290.0,38.0,15.0,,,
311,204073620070929.0,736.0,204.0,30.0,7.0,,,
312,204041820071006.0,418.0,204.0,33.0,22.0,,,
313,204051920071013.0,519.0,204.0,48.0,42.0,,,
314,509020420071019.0,509.0,204.0,26.0,14.0,,,
315,774020420071027.0,204.0,774.0,19.0,2.0,,,
316,204070920071103.0,709.0,204.0,52.0,28.0,,,
317,419022920070901.0,229.0,419.0,27.0,14.0,,,
318,229052120070908.0,521.0,229.0,42.0,6.0,,,
319,428022920070915.0,229.0,428.0,42.0,39.0,,,
320,229049720070922.0,229.0,497.0,30.0,20.0,,,
321,229033420070929.0,334.0,229.0,45.0,17.0,,,
322,651022920071006.0,651.0,229.0,35.0,23.0,,,
323,229067120071020.0,229.0,671.0,39.0,32.0,,,
324,498022920071027.0,498.0,229.0,33.0,30.0,,,
325,229023520071117.0,235.0,229.0,59.0,20.0,,,
326,229023120071124.0,229.0,231.0,55.0,23.0,,,
327,229071620071201.0,229.0,716.0,38.0,32.0,,,
328,404022920071221.0,229.0,404.0,44.0,27.0,,,
329,231053920070901.0,539.0,231.0,59.0,0.0,,,
330,392023120070908.0,392.0,231.0,26.0,10.0,,,
331,231041520070915.0,415.0,231.0,23.0,9.0,,,
332,231032820070922.0,328.0,231.0,55.0,3.0,,,
333,231041920070929.0,419.0,231.0,47.0,6.0,,,
334,716023120071006.0,716.0,231.0,34.0,16.0,,,
335,231049820071020.0,498.0,231.0,28.0,14.0,,,
336,671023120071117.0,671.0,231.0,38.0,28.0,,,
337,497023120071201.0,231.0,497.0,38.0,19.0,,,
338,490023420071006.0,234.0,490.0,27.0,10.0,,,
339,234074920071011.0,749.0,234.0,24.0,21.0,,,
340,415023420071020.0,415.0,234.0,37.0,29.0,,,
341,234074220071110.0,742.0,234.0,40.0,21.0,,,
342,392023420071117.0,234.0,392.0,24.0,16.0,,,
343,234023520071124.0,235.0,234.0,45.0,12.0,,,
344,334023420071231.0,334.0,234.0,35.0,28.0,,,
345,772023520070901.0,235.0,772.0,49.0,3.0,,,
346,716023520070908.0,235.0,716.0,59.0,31.0,,,
347,694023520070915.0,235.0,694.0,59.0,20.0,,,
348,235043320070922.0,235.0,433.0,30.0,24.0,,,
349,235036520071006.0,365.0,235.0,28.0,24.0,,,
350,235033420071020.0,235.0,334.0,45.0,37.0,,,
351,257023520071027.0,257.0,235.0,42.0,30.0,,,
352,736023520071103.0,235.0,736.0,49.0,22.0,,,
353,235064820071110.0,235.0,648.0,51.0,31.0,,,
354,418023520080101.0,418.0,235.0,41.0,35.0,,,
355,255051320070901.0,255.0,513.0,33.0,3.0,,,
356,625025520070908.0,255.0,625.0,69.0,14.0,,,
357,255074620070922.0,746.0,255.0,28.0,23.0,,,
358,255039220071006.0,392.0,255.0,28.0,26.0,,,
359,255041520071013.0,255.0,415.0,17.0,14.0,,,
360,725025520071020.0,255.0,725.0,34.0,10.0,,,
361,742025520071101.0,742.0,255.0,27.0,3.0,,,
362,457025520071117.0,255.0,457.0,27.0,25.0,,,
363,257025520071124.0,257.0,255.0,31.0,17.0,,,
364,521025720070901.0,257.0,521.0,35.0,14.0,,,
365,648025720070908.0,648.0,257.0,16.0,12.0,,,
366,769025720070915.0,257.0,769.0,45.0,16.0,,,
367,433025720070929.0,257.0,433.0,45.0,17.0,,,
368,257069420071006.0,694.0,257.0,35.0,14.0,,,
369,257073620071013.0,257.0,736.0,20.0,17.0,,,
370,716025720071103.0,257.0,716.0,44.0,34.0,,,
371,334025720071117.0,257.0,334.0,24.0,13.0,,,
372,277025720080101.0,257.0,277.0,41.0,10.0,,,
373,502027720070901.0,277.0,502.0,63.0,6.0,,,
374,277036620070908.0,277.0,366.0,45.0,44.0,,,
375,277046520070915.0,277.0,465.0,49.0,14.0,,,
376,48027720070922.0,277.0,48.0,66.0,10.0,,,
377,277029520070929.0,277.0,295.0,48.0,20.0,,,
378,731027720071006.0,277.0,731.0,52.0,37.0,,,
379,277063020071012.0,277.0,630.0,42.0,35.0,,,
380,472027720071027.0,277.0,472.0,50.0,13.0,,,
381,277046620071116.0,277.0,466.0,28.0,26.0,,,
382,756027720071201.0,277.0,756.0,35.0,28.0,,,
383,288052920070901.0,529.0,288.0,48.0,27.0,,,
384,288071820070915.0,288.0,718.0,34.0,10.0,,,
385,574028820071013.0,288.0,574.0,56.0,48.0,,,
386,288070420071027.0,288.0,704.0,34.0,31.0,,,
387,663028820071104.0,288.0,663.0,38.0,28.0,,,
388,288071920071110.0,719.0,288.0,56.0,7.0,,,
389,388028820071117.0,288.0,388.0,35.0,28.0,,,
390,699028820071124.0,288.0,699.0,59.0,6.0,,,
391,288069820071228.0,698.0,288.0,20.0,13.0,,,
392,295065720070901.0,657.0,295.0,38.0,10.0,,,
393,90029520070908.0,295.0,90.0,20.0,13.0,,,
394,295075420070915.0,754.0,295.0,45.0,28.0,,,
395,503029520070922.0,503.0,295.0,42.0,35.0,,,
396,295063020071006.0,630.0,295.0,28.0,20.0,,,
397,295047220071020.0,472.0,295.0,45.0,31.0,,,
398,295046620071027.0,466.0,295.0,37.0,21.0,,,
399,366029520071103.0,366.0,295.0,28.0,16.0,,,
400,731029520071124.0,731.0,295.0,24.0,19.0,,,
401,434030120070901.0,434.0,301.0,40.0,34.0,,,
402,771030120070908.0,301.0,771.0,21.0,0.0,,,
403,301068820070915.0,301.0,688.0,41.0,20.0,,,
404,301030620070922.0,301.0,306.0,27.0,14.0,,,
405,539030120070929.0,301.0,539.0,27.0,20.0,,,
406,796030120071006.0,301.0,796.0,31.0,26.0,,,
407,301031220071013.0,312.0,301.0,10.0,6.0,,,
408,418030120071020.0,418.0,301.0,27.0,17.0,,,
409,301042820071103.0,301.0,428.0,44.0,17.0,,,
410,301051820071110.0,301.0,518.0,28.0,21.0,,,
411,509030120071117.0,301.0,509.0,41.0,22.0,,,
412,301065720080101.0,657.0,301.0,49.0,17.0,,,
413,305030620070901.0,306.0,305.0,55.0,7.0,,,
414,306077420070908.0,306.0,774.0,37.0,27.0,,,
415,306031220070929.0,306.0,312.0,38.0,20.0,,,
416,428030620071006.0,306.0,428.0,40.0,20.0,,,
417,306041620071013.0,416.0,306.0,52.0,27.0,,,
418,539030620071020.0,539.0,306.0,36.0,31.0,,,
419,306079620071027.0,796.0,306.0,33.0,3.0,,,
420,306050920071110.0,509.0,306.0,31.0,28.0,,,
421,559030620071117.0,306.0,559.0,27.0,24.0,,,
422,306052120071231.0,521.0,306.0,49.0,33.0,,,
423,331031120070830.0,331.0,311.0,23.0,14.0,,,
424,504031120070908.0,504.0,311.0,24.0,13.0,,,
425,312031120070915.0,311.0,312.0,15.0,13.0,,,
426,311070920070922.0,709.0,311.0,36.0,35.0,,,
427,311046320070929.0,463.0,311.0,35.0,17.0,,,
428,311070020071006.0,700.0,311.0,42.0,17.0,,,
429,703031120071013.0,703.0,311.0,56.0,3.0,,,
430,522031120071020.0,522.0,311.0,17.0,7.0,,,
431,311043420071027.0,434.0,311.0,42.0,28.0,,,
432,327031120071103.0,311.0,327.0,31.0,20.0,,,
433,311032820071117.0,328.0,311.0,45.0,7.0,,,
434,312050320070901.0,312.0,503.0,16.0,3.0,,,
435,688031220070908.0,312.0,688.0,35.0,0.0,,,
436,312079620070922.0,796.0,312.0,17.0,13.0,,,
437,312053920071006.0,539.0,312.0,27.0,7.0,,,
438,312055920071020.0,559.0,312.0,31.0,6.0,,,
439,416031220071027.0,312.0,416.0,34.0,27.0,,,
440,312050920071103.0,312.0,509.0,28.0,17.0,,,
441,428031220071110.0,312.0,428.0,21.0,16.0,,,
442,774031220071117.0,774.0,312.0,28.0,19.0,,,
443,630032720070908.0,327.0,630.0,34.0,14.0,,,
444,669032720070915.0,327.0,669.0,61.0,10.0,,,
445,327070320070929.0,327.0,703.0,41.0,21.0,,,
446,328032720071006.0,328.0,327.0,30.0,24.0,,,
447,327052120071020.0,521.0,327.0,41.0,39.0,,,
448,327046320071110.0,463.0,327.0,73.0,31.0,,,
449,434032720071117.0,434.0,327.0,49.0,32.0,,,
450,655032820070908.0,328.0,655.0,62.0,0.0,,,
451,709032820070915.0,328.0,709.0,45.0,13.0,,,
452,328069720071027.0,328.0,697.0,19.0,11.0,,,
453,463032820071103.0,328.0,463.0,76.0,39.0,,,
454,328052120071110.0,328.0,521.0,43.0,28.0,,,
455,434032820071124.0,434.0,328.0,36.0,28.0,,,
456,328074220080103.0,328.0,742.0,24.0,21.0,,,
457,331033420070908.0,334.0,331.0,56.0,20.0,,,
458,178033120070915.0,331.0,178.0,38.0,7.0,,,
459,331051920070929.0,331.0,519.0,33.0,25.0,,,
460,414033120071006.0,414.0,331.0,20.0,13.0,,,
461,331051820071013.0,518.0,331.0,48.0,3.0,,,
462,331050320071110.0,503.0,331.0,27.0,20.0,,,
463,331069020071117.0,690.0,331.0,24.0,14.0,,,
464,202033420070901.0,334.0,202.0,50.0,10.0,,,
465,367033420070915.0,334.0,367.0,40.0,34.0,,,
466,334064820071004.0,648.0,334.0,38.0,23.0,,,
467,365033420071013.0,334.0,365.0,43.0,37.0,,,
468,430033420071027.0,430.0,334.0,31.0,14.0,,,
469,334073620071110.0,334.0,736.0,27.0,20.0,,,
470,694033420071124.0,694.0,334.0,52.0,50.0,,,
471,365043020070830.0,365.0,430.0,45.0,0.0,,,
472,742036520070908.0,365.0,742.0,48.0,7.0,,,
473,419036520070915.0,365.0,419.0,44.0,0.0,,,
474,648036520070922.0,365.0,648.0,28.0,16.0,,,
475,365071820070929.0,365.0,718.0,34.0,9.0,,,
476,366036520071110.0,365.0,366.0,58.0,10.0,,,
477,365043320071117.0,365.0,433.0,41.0,24.0,,,
