,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
116,522005120131107.0,51.0,522.0,41.0,12.0,,,
117,700005120131116.0,51.0,700.0,63.0,34.0,,,
118,51052120131123.0,521.0,51.0,49.0,17.0,,,
119,51069820131130.0,51.0,698.0,41.0,38.0,,,
120,703005120131207.0,51.0,703.0,30.0,10.0,,,
121,128005120140101.0,128.0,51.0,52.0,42.0,,,
122,66075620130831.0,756.0,66.0,38.0,6.0,,,
123,695006620130907.0,66.0,695.0,63.0,14.0,,,
124,721006620130913.0,66.0,721.0,42.0,20.0,,,
125,66009620130920.0,96.0,66.0,41.0,40.0,,,
126,664006620130928.0,66.0,664.0,60.0,7.0,,,
127,66073120131012.0,66.0,731.0,34.0,23.0,,,
128,466006620131019.0,66.0,466.0,34.0,17.0,,,
129,66007720131025.0,77.0,66.0,37.0,20.0,,,
130,66015620131102.0,66.0,156.0,42.0,30.0,,,
131,811006620131116.0,66.0,811.0,48.0,7.0,,,
132,66062620131123.0,626.0,66.0,34.0,31.0,,,
133,473006620131130.0,66.0,473.0,45.0,17.0,,,
134,66052820131224.0,528.0,66.0,38.0,23.0,,,
135,739006720130831.0,67.0,739.0,24.0,14.0,,,
136,749006720130906.0,67.0,749.0,24.0,10.0,,,
137,67065720130914.0,657.0,67.0,35.0,7.0,,,
138,234006720130928.0,234.0,67.0,48.0,34.0,,,
139,725006720131005.0,67.0,725.0,48.0,27.0,,,
140,67014720131012.0,147.0,67.0,24.0,14.0,,,
141,67045720131026.0,457.0,67.0,34.0,10.0,,,
142,742006720131102.0,67.0,742.0,34.0,27.0,,,
143,67047220131109.0,67.0,472.0,48.0,34.0,,,
144,490006720131116.0,67.0,490.0,38.0,21.0,,,
145,67039220131123.0,67.0,392.0,29.0,26.0,,,
146,67068820131130.0,688.0,67.0,34.0,31.0,,,
147,719007120130829.0,71.0,719.0,34.0,7.0,,,
148,71033120130907.0,71.0,331.0,41.0,22.0,,,
149,71030620130914.0,306.0,71.0,42.0,10.0,,,
150,454007120130921.0,71.0,454.0,48.0,7.0,,,
151,400007120131005.0,71.0,400.0,28.0,7.0,,,
152,71043020131012.0,430.0,71.0,21.0,20.0,,,
153,709007120131026.0,709.0,71.0,28.0,25.0,,,
154,71041420131105.0,71.0,414.0,45.0,3.0,,,
155,519007120131112.0,71.0,519.0,49.0,0.0,,,
156,71020420131123.0,71.0,204.0,58.0,7.0,,,
157,71008620131129.0,71.0,86.0,24.0,7.0,,,
158,71050320131206.0,71.0,503.0,47.0,27.0,,,
159,545007120131226.0,545.0,71.0,30.0,27.0,,,
160,77074620130831.0,746.0,77.0,19.0,16.0,,,
161,703007720130907.0,77.0,703.0,40.0,21.0,,,
162,732007720130921.0,732.0,77.0,20.0,13.0,,,
163,419007720130927.0,77.0,419.0,37.0,10.0,,,
164,77073120131004.0,77.0,731.0,31.0,14.0,,,
165,255007720131012.0,77.0,255.0,38.0,20.0,,,
166,77028820131019.0,77.0,288.0,47.0,46.0,,,
167,77079620131109.0,796.0,77.0,27.0,17.0,,,
168,294007720131116.0,77.0,294.0,59.0,13.0,,,
169,77051320131123.0,513.0,77.0,23.0,13.0,,,
170,77046620131130.0,77.0,466.0,28.0,23.0,,,
171,77075620131227.0,756.0,77.0,31.0,16.0,,,
172,86051820130831.0,518.0,86.0,40.0,20.0,,,
173,683008620130914.0,86.0,683.0,26.0,23.0,,,
174,164008620130928.0,86.0,164.0,41.0,12.0,,,
175,204008620131005.0,86.0,204.0,42.0,14.0,,,
176,86077420131012.0,86.0,774.0,33.0,0.0,,,
177,400008620131019.0,86.0,400.0,32.0,3.0,,,
178,86033120131026.0,86.0,331.0,41.0,21.0,,,
179,519008620131105.0,86.0,519.0,30.0,3.0,,,
180,86070920131112.0,709.0,86.0,51.0,41.0,,,
181,86041420131119.0,86.0,414.0,44.0,7.0,,,
182,86062620131221.0,626.0,86.0,49.0,24.0,,,
183,587009620130829.0,96.0,587.0,52.0,51.0,,,
184,90009620130907.0,96.0,90.0,41.0,25.0,,,
185,96027720130928.0,96.0,277.0,42.0,37.0,,,
186,96029520131005.0,96.0,295.0,61.0,14.0,,,
187,465009620131019.0,96.0,465.0,38.0,14.0,,,
188,96062620131026.0,96.0,626.0,35.0,28.0,,,
189,466009620131102.0,96.0,466.0,41.0,23.0,,,
190,96081120131109.0,96.0,811.0,48.0,10.0,,,
191,473009620131123.0,96.0,473.0,69.0,28.0,,,
192,96063020131129.0,630.0,96.0,62.0,52.0,,,
193,731009620131207.0,96.0,731.0,24.0,17.0,,,
194,96065720131221.0,657.0,96.0,45.0,20.0,,,
195,509010720130831.0,509.0,107.0,44.0,30.0,,,
196,550010720130907.0,107.0,550.0,37.0,30.0,,,
197,518010720130914.0,518.0,107.0,52.0,34.0,,,
198,107052920130928.0,529.0,107.0,55.0,16.0,,,
199,754010720131005.0,754.0,107.0,44.0,22.0,,,
200,107011020131012.0,110.0,107.0,37.0,10.0,,,
201,528010720131019.0,528.0,107.0,49.0,17.0,,,
202,107075620131026.0,756.0,107.0,41.0,17.0,,,
203,657010720131109.0,657.0,107.0,62.0,28.0,,,
204,107015720131116.0,157.0,107.0,41.0,24.0,,,
205,107067420131123.0,674.0,107.0,63.0,13.0,,,
206,466011020130831.0,110.0,466.0,58.0,20.0,,,
207,110046320130914.0,110.0,463.0,41.0,21.0,,,
208,472011020130921.0,110.0,472.0,59.0,13.0,,,
209,110073220131003.0,110.0,732.0,34.0,27.0,,,
210,110067420131019.0,674.0,110.0,24.0,10.0,,,
211,110052920131026.0,529.0,110.0,42.0,14.0,,,
212,157011020131102.0,110.0,157.0,45.0,23.0,,,
213,756011020131115.0,110.0,756.0,41.0,31.0,,,
214,110065720131130.0,110.0,657.0,35.0,14.0,,,
215,742011020131231.0,110.0,742.0,42.0,12.0,,,
216,128023120130906.0,128.0,231.0,38.0,0.0,,,
217,128053920130914.0,128.0,539.0,34.0,31.0,,,
218,648012820130928.0,648.0,128.0,28.0,25.0,,,
219,128040420131005.0,128.0,404.0,24.0,17.0,,,
220,128036720131018.0,128.0,367.0,38.0,35.0,,,
221,164012820131026.0,128.0,164.0,62.0,17.0,,,
222,288012820131109.0,128.0,288.0,19.0,14.0,,,
223,128069020131116.0,128.0,690.0,39.0,36.0,,,
224,587012820131121.0,128.0,587.0,41.0,17.0,,,
225,651012820131129.0,128.0,651.0,23.0,20.0,,,
226,128066320131207.0,128.0,663.0,17.0,13.0,,,
227,129041820130831.0,418.0,129.0,59.0,9.0,,,
228,469012920130907.0,129.0,469.0,24.0,21.0,,,
229,129046520130914.0,465.0,129.0,31.0,21.0,,,
230,709012920130921.0,709.0,129.0,38.0,17.0,,,
231,129049020130928.0,490.0,129.0,48.0,14.0,,,
232,129041420131005.0,129.0,414.0,21.0,9.0,,,
233,129051920131012.0,129.0,519.0,26.0,23.0,,,
234,503012920131019.0,503.0,129.0,38.0,17.0,,,
235,129077420131116.0,129.0,774.0,27.0,22.0,,,
236,400012920131123.0,129.0,400.0,37.0,0.0,,,
237,204012920131129.0,129.0,204.0,42.0,10.0,,,
238,559014020130831.0,140.0,559.0,42.0,7.0,,,
239,140030120130907.0,301.0,140.0,45.0,17.0,,,
240,508014020130914.0,140.0,508.0,66.0,9.0,,,
241,140041420130921.0,140.0,414.0,14.0,0.0,,,
242,140065120131005.0,651.0,140.0,26.0,20.0,,,
243,690014020131011.0,140.0,690.0,38.0,20.0,,,
244,164014020131019.0,140.0,164.0,41.0,16.0,,,
245,140040420131030.0,140.0,404.0,34.0,21.0,,,
246,663014020131109.0,140.0,663.0,28.0,25.0,,,
247,140058720131116.0,140.0,587.0,52.0,17.0,,,
248,140028820131123.0,140.0,288.0,24.0,17.0,,,
249,367014020131205.0,367.0,140.0,31.0,24.0,,,
250,140045720131228.0,457.0,140.0,39.0,17.0,,,
251,257014720130831.0,147.0,257.0,38.0,35.0,,,
252,647014720130907.0,147.0,647.0,52.0,13.0,,,
253,147049020130919.0,147.0,490.0,26.0,14.0,,,
254,749014720130928.0,147.0,749.0,56.0,7.0,,,
255,147068820131005.0,147.0,688.0,49.0,14.0,,,
256,234014720131019.0,234.0,147.0,51.0,14.0,,,
257,147039220131026.0,147.0,392.0,40.0,27.0,,,
258,147074620131102.0,147.0,746.0,59.0,10.0,,,
259,255014720131114.0,147.0,255.0,55.0,31.0,,,
260,141014720131123.0,147.0,141.0,52.0,6.0,,,
261,147064820131130.0,648.0,147.0,31.0,17.0,,,
262,147051820140103.0,147.0,518.0,40.0,35.0,,,
263,157015620130901.0,157.0,156.0,41.0,27.0,,,
264,156071920130907.0,719.0,156.0,30.0,27.0,,,
265,90015620130914.0,156.0,90.0,34.0,17.0,,,
266,704015620130928.0,156.0,704.0,59.0,42.0,,,
267,630015620131012.0,630.0,156.0,34.0,27.0,,,
268,156081120131019.0,156.0,811.0,52.0,22.0,,,
269,156027720131026.0,156.0,277.0,35.0,28.0,,,
270,466015620131109.0,156.0,466.0,38.0,17.0,,,
271,156047320131116.0,156.0,473.0,66.0,42.0,,,
272,156073120131123.0,731.0,156.0,13.0,0.0,,,
273,721015620131130.0,156.0,721.0,58.0,13.0,,,
274,754015620131221.0,156.0,754.0,48.0,45.0,,,
275,1004015720130907.0,157.0,1004.0,38.0,24.0,,,
276,157052820130928.0,528.0,157.0,44.0,17.0,,,
277,529015720131005.0,529.0,157.0,57.0,16.0,,,
278,48015720131019.0,157.0,48.0,43.0,10.0,,,
279,157075620131109.0,756.0,157.0,59.0,7.0,,,
280,657015720131123.0,657.0,157.0,47.0,29.0,,,
281,157073220131130.0,732.0,157.0,24.0,17.0,,,
282,711016420130829.0,711.0,164.0,33.0,18.0,,,
283,392016420130914.0,392.0,164.0,32.0,21.0,,,
284,418016420130921.0,418.0,164.0,24.0,21.0,,,
285,651016420131012.0,651.0,164.0,13.0,10.0,,,
286,367016420131108.0,367.0,164.0,31.0,10.0,,,
287,164066320131116.0,663.0,164.0,38.0,21.0,,,
288,164069020131123.0,164.0,690.0,28.0,21.0,,,
289,587016420131130.0,164.0,587.0,28.0,17.0,,,
290,404016420131207.0,164.0,404.0,45.0,10.0,,,
291,489019320130831.0,193.0,489.0,45.0,0.0,,,
292,193040420130907.0,193.0,404.0,28.0,14.0,,,
293,255019320130914.0,255.0,193.0,38.0,14.0,,,
294,545019320130921.0,545.0,193.0,58.0,55.0,,,
295,716019320130928.0,193.0,716.0,38.0,31.0,,,
296,726019320131012.0,193.0,726.0,35.0,7.0,,,
297,193074620131019.0,193.0,746.0,35.0,22.0,,,
298,193074220131026.0,193.0,742.0,13.0,10.0,,,
299,490019320131109.0,193.0,490.0,38.0,20.0,,,
300,415019320131116.0,193.0,415.0,48.0,30.0,,,
301,193074920131123.0,193.0,749.0,28.0,21.0,,,
302,193045720131130.0,193.0,457.0,27.0,25.0,,,
303,193023420131207.0,234.0,193.0,45.0,7.0,,,
304,193069720131231.0,697.0,193.0,52.0,48.0,,,
305,523019620130831.0,196.0,523.0,52.0,38.0,,,
306,229019620130905.0,196.0,229.0,31.0,13.0,,,
307,742019620130914.0,742.0,196.0,15.0,10.0,,,
308,196045720130928.0,196.0,457.0,55.0,31.0,,,
309,196041920131005.0,196.0,419.0,24.0,17.0,,,
310,196071820131012.0,718.0,196.0,36.0,33.0,,,
311,664019620131019.0,196.0,664.0,55.0,14.0,,,
312,196023120131102.0,196.0,231.0,34.0,13.0,,,
313,719019620131109.0,196.0,719.0,58.0,24.0,,,
314,196049020131123.0,196.0,490.0,42.0,28.0,,,
315,196038820131129.0,388.0,196.0,59.0,28.0,,,
316,519019620131223.0,196.0,519.0,37.0,20.0,,,
317,290020420130831.0,204.0,290.0,34.0,24.0,,,
318,204053920130907.0,539.0,204.0,45.0,7.0,,,
319,204058720130914.0,587.0,204.0,28.0,10.0,,,
320,204072520131012.0,725.0,204.0,50.0,25.0,,,
321,519020420131019.0,519.0,204.0,56.0,28.0,,,
322,204050320131026.0,503.0,204.0,59.0,20.0,,,
323,204070920131102.0,709.0,204.0,55.0,16.0,,,
324,774020420131109.0,204.0,774.0,35.0,32.0,,,
325,229041520130830.0,415.0,229.0,34.0,6.0,,,
326,229065120130914.0,229.0,651.0,28.0,10.0,,,
327,419022920130921.0,419.0,229.0,42.0,35.0,,,
328,229057420130928.0,574.0,229.0,18.0,14.0,,,
329,388022920131012.0,388.0,229.0,24.0,23.0,,,
330,718022920131102.0,229.0,718.0,34.0,17.0,,,
331,229066420131116.0,229.0,664.0,41.0,7.0,,,
332,472022920131123.0,229.0,472.0,55.0,10.0,,,
333,231022920131129.0,229.0,231.0,21.0,6.0,,,
334,231039220130831.0,392.0,231.0,43.0,10.0,,,
335,61023120130914.0,61.0,231.0,34.0,13.0,,,
336,231036720130921.0,367.0,231.0,72.0,0.0,,,
337,231066420131005.0,231.0,664.0,24.0,23.0,,,
338,366023120131026.0,366.0,231.0,23.0,7.0,,,
339,231041920131109.0,419.0,231.0,48.0,0.0,,,
340,231070420131116.0,704.0,231.0,33.0,10.0,,,
341,388023120131123.0,388.0,231.0,48.0,10.0,,,
342,234054520130902.0,234.0,545.0,41.0,13.0,,,
343,466023420130914.0,234.0,466.0,62.0,7.0,,,
344,61023420130921.0,234.0,61.0,54.0,6.0,,,
345,392023420131005.0,234.0,392.0,63.0,0.0,,,
346,490023420131026.0,234.0,490.0,49.0,17.0,,,
347,415023420131102.0,234.0,415.0,41.0,14.0,,,
348,234074920131109.0,234.0,749.0,59.0,3.0,,,
349,688023420131116.0,234.0,688.0,59.0,3.0,,,
350,295023420131123.0,234.0,295.0,80.0,14.0,,,
351,234023520131130.0,234.0,235.0,37.0,7.0,,,
352,709023520130831.0,235.0,709.0,24.0,6.0,,,
353,235041520130907.0,415.0,235.0,21.0,16.0,,,
354,694023520130921.0,235.0,694.0,31.0,17.0,,,
355,235033420130928.0,235.0,334.0,24.0,7.0,,,
356,235036520131012.0,365.0,235.0,17.0,6.0,,,
357,235043420131019.0,434.0,235.0,36.0,17.0,,,
358,257023520131102.0,257.0,235.0,23.0,20.0,,,
359,736023520131109.0,736.0,235.0,34.0,17.0,,,
360,235064820131116.0,648.0,235.0,19.0,14.0,,,
361,253023520131123.0,253.0,235.0,26.0,20.0,,,
362,625025420130830.0,625.0,254.0,31.0,21.0,,,
363,693025420130907.0,693.0,254.0,42.0,14.0,,,
364,254076820130914.0,768.0,254.0,41.0,7.0,,,
365,315025420130921.0,315.0,254.0,32.0,26.0,,,
366,716025420131012.0,716.0,254.0,35.0,28.0,,,
367,254067020131019.0,670.0,254.0,24.0,17.0,,,
368,254049820131026.0,498.0,254.0,38.0,10.0,,,
369,772025420131102.0,772.0,254.0,44.0,28.0,,,
370,671025420131116.0,671.0,254.0,35.0,21.0,,,
371,646025420131130.0,646.0,254.0,38.0,17.0,,,
372,1068025520130831.0,255.0,1068.0,70.0,0.0,,,
373,457025520130921.0,255.0,457.0,28.0,20.0,,,
374,742025520130926.0,742.0,255.0,17.0,10.0,,,
375,255041520131005.0,415.0,255.0,45.0,30.0,,,
376,688025520131019.0,255.0,688.0,56.0,0.0,,,
377,255074620131026.0,255.0,746.0,35.0,25.0,,,
378,545025520131102.0,255.0,545.0,21.0,10.0,,,
379,6025520131123.0,255.0,6.0,66.0,7.0,,,
380,257025520131130.0,257.0,255.0,41.0,34.0,,,
381,433025520131230.0,433.0,255.0,25.0,17.0,,,
382,648025720130907.0,257.0,648.0,41.0,30.0,,,
383,497025720130921.0,257.0,497.0,45.0,21.0,,,
384,365025720130928.0,257.0,365.0,44.0,41.0,,,
385,257069420131005.0,257.0,694.0,34.0,31.0,,,
386,434025720131012.0,434.0,257.0,41.0,26.0,,,
387,257073620131019.0,736.0,257.0,31.0,27.0,,,
388,27025720131109.0,257.0,27.0,45.0,6.0,,,
389,334025720131123.0,257.0,334.0,59.0,17.0,,,
390,463025720140101.0,463.0,257.0,24.0,19.0,,,
391,657027720130829.0,657.0,277.0,30.0,13.0,,,
392,277052820130907.0,528.0,277.0,33.0,14.0,,,
393,277046620130921.0,466.0,277.0,31.0,9.0,,,
394,630027720131005.0,630.0,277.0,37.0,27.0,,,
395,277046520131012.0,465.0,277.0,39.0,37.0,,,
396,277073120131102.0,731.0,277.0,47.0,10.0,,,
397,277072620131109.0,726.0,277.0,42.0,28.0,,,
398,626027720131116.0,626.0,277.0,28.0,21.0,,,
399,277081120131123.0,811.0,277.0,59.0,56.0,,,
400,725027720131130.0,277.0,725.0,49.0,42.0,,,
401,665028820130830.0,288.0,665.0,62.0,13.0,,,
402,288069020130907.0,288.0,690.0,22.0,13.0,,,
403,288057420130921.0,288.0,574.0,31.0,26.0,,,
404,288070620130928.0,288.0,706.0,59.0,28.0,,,
405,404028820131012.0,288.0,404.0,25.0,15.0,,,
406,288058720131026.0,288.0,587.0,49.0,14.0,,,
407,651028820131031.0,288.0,651.0,35.0,23.0,,,
408,288036720131116.0,367.0,288.0,20.0,13.0,,,
409,663028820131129.0,288.0,663.0,34.0,0.0,,,
410,736028820140104.0,736.0,288.0,41.0,24.0,,,
411,295049720130831.0,497.0,295.0,40.0,6.0,,,
412,295081120130907.0,811.0,295.0,42.0,10.0,,,
413,503029520130914.0,503.0,295.0,45.0,35.0,,,
414,295075420130921.0,754.0,295.0,42.0,0.0,,,
415,690029520130928.0,295.0,690.0,26.0,24.0,,,
416,295043320131026.0,433.0,295.0,59.0,14.0,,,
417,670029520131102.0,670.0,295.0,37.0,21.0,,,
418,523029520131109.0,523.0,295.0,59.0,38.0,,,
419,295047220131130.0,472.0,295.0,24.0,16.0,,,
420,659030120130831.0,301.0,659.0,42.0,34.0,,,
421,756030120130914.0,756.0,301.0,34.0,24.0,,,
422,414030120130928.0,301.0,414.0,50.0,14.0,,,
423,301046320131005.0,463.0,301.0,39.0,19.0,,,
424,796030120131019.0,796.0,301.0,56.0,32.0,,,
425,416030120131026.0,416.0,301.0,42.0,3.0,,,
426,301053920131102.0,539.0,301.0,24.0,17.0,,,
427,301030620131109.0,306.0,301.0,52.0,35.0,,,
428,518030120131116.0,518.0,301.0,60.0,35.0,,,
429,301055920131123.0,301.0,559.0,20.0,16.0,,,
430,509030120131130.0,509.0,301.0,37.0,34.0,,,
431,305030620130829.0,306.0,305.0,73.0,35.0,,,
432,726030620130907.0,726.0,306.0,41.0,35.0,,,
433,434030620130921.0,434.0,306.0,45.0,28.0,,,
434,539030620131005.0,306.0,539.0,44.0,24.0,,,
435,306041620131012.0,416.0,306.0,42.0,28.0,,,
436,306041820131019.0,418.0,306.0,63.0,47.0,,,
437,428030620131102.0,428.0,306.0,42.0,39.0,,,
438,306079620131116.0,796.0,306.0,51.0,3.0,,,
439,306051820131123.0,518.0,306.0,42.0,14.0,,,
440,559030620131130.0,306.0,559.0,56.0,36.0,,,
441,504031120130831.0,504.0,311.0,28.0,20.0,,,
442,312031120130914.0,312.0,311.0,27.0,21.0,,,
443,311071920130926.0,311.0,719.0,38.0,21.0,,,
444,703031120131003.0,703.0,311.0,31.0,30.0,,,
445,311070020131012.0,700.0,311.0,42.0,35.0,,,
446,521031120131026.0,521.0,311.0,58.0,27.0,,,
447,311032720131102.0,327.0,311.0,41.0,7.0,,,
448,698031120131109.0,698.0,311.0,21.0,17.0,,,
449,311052220131116.0,522.0,311.0,48.0,10.0,,,
450,328031120131123.0,311.0,328.0,34.0,0.0,,,
451,311076820131130.0,311.0,768.0,52.0,44.0,,,
452,503031220130831.0,503.0,312.0,30.0,27.0,,,
453,669031220130907.0,312.0,669.0,28.0,14.0,,,
454,774031220130921.0,312.0,774.0,59.0,3.0,,,
455,312042820130928.0,312.0,428.0,23.0,7.0,,,
456,416031220131005.0,416.0,312.0,26.0,14.0,,,
457,312051820131019.0,518.0,312.0,34.0,24.0,,,
458,509031220131026.0,312.0,509.0,17.0,10.0,,,
459,796031220131102.0,796.0,312.0,28.0,9.0,,,
460,312055920131109.0,312.0,559.0,38.0,14.0,,,
461,418031220131123.0,312.0,418.0,24.0,21.0,,,
462,312046320131129.0,312.0,463.0,38.0,17.0,,,
463,312036520140101.0,365.0,312.0,21.0,14.0,,,
464,493032720130830.0,493.0,327.0,24.0,21.0,,,
465,671032720130907.0,327.0,671.0,48.0,27.0,,,
466,400032720130914.0,327.0,400.0,37.0,7.0,,,
467,327070320130921.0,703.0,327.0,31.0,21.0,,,
468,327052120131005.0,521.0,327.0,33.0,29.0,,,
469,768032720131026.0,327.0,768.0,35.0,12.0,,,
470,327070020131109.0,327.0,700.0,49.0,26.0,,,
471,698032720131116.0,327.0,698.0,33.0,31.0,,,
472,522032720131123.0,522.0,327.0,41.0,31.0,,,
473,327032820131130.0,327.0,328.0,31.0,10.0,,,
474,418032720131228.0,327.0,418.0,31.0,14.0,,,
475,650032820130907.0,328.0,650.0,31.0,14.0,,,
476,328057420130914.0,574.0,328.0,23.0,14.0,,,
477,366032820130921.0,328.0,366.0,13.0,10.0,,,
