,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
141,67051320091024.0,513.0,67.0,20.0,16.0,,,
142,129006720091031.0,67.0,129.0,31.0,10.0,,,
143,67074620091114.0,67.0,746.0,14.0,10.0,,,
144,457006720091121.0,457.0,67.0,31.0,13.0,,,
145,67039220091128.0,67.0,392.0,19.0,17.0,,,
146,67065720091226.0,657.0,67.0,24.0,13.0,,,
147,716007120090903.0,71.0,716.0,31.0,14.0,,,
148,71043420090912.0,434.0,71.0,27.0,20.0,,,
149,71038820090919.0,388.0,71.0,17.0,10.0,,,
150,519007120091003.0,519.0,71.0,44.0,37.0,,,
151,71033120091010.0,71.0,331.0,36.0,35.0,,,
152,129007120091024.0,129.0,71.0,24.0,10.0,,,
153,71008620091103.0,71.0,86.0,30.0,29.0,,,
154,71041420091112.0,71.0,414.0,35.0,14.0,,,
155,709007120091127.0,71.0,709.0,38.0,24.0,,,
156,71029520091230.0,295.0,71.0,43.0,42.0,,,
157,77052220090905.0,77.0,522.0,14.0,13.0,,,
158,77071820090912.0,77.0,718.0,54.0,3.0,,,
159,234007720090919.0,234.0,77.0,54.0,28.0,,,
160,156007720090926.0,77.0,156.0,42.0,23.0,,,
161,731007720091002.0,77.0,731.0,35.0,17.0,,,
162,77046520091010.0,77.0,465.0,59.0,21.0,,,
163,77062620091017.0,77.0,626.0,38.0,28.0,,,
164,698007720091024.0,698.0,77.0,38.0,7.0,,,
165,77081120091107.0,77.0,811.0,52.0,0.0,,,
166,77047320091114.0,77.0,473.0,24.0,19.0,,,
167,721007720091121.0,77.0,721.0,38.0,21.0,,,
168,732007720091128.0,77.0,732.0,26.0,23.0,,,
169,528007720091222.0,77.0,528.0,44.0,20.0,,,
170,86070420090905.0,86.0,704.0,23.0,17.0,,,
171,545008620090912.0,545.0,86.0,54.0,27.0,,,
172,86012820090919.0,128.0,86.0,23.0,17.0,,,
173,86069020090926.0,690.0,86.0,37.0,13.0,,,
174,129008620091003.0,129.0,86.0,20.0,13.0,,,
175,1092008620091010.0,86.0,1092.0,40.0,3.0,,,
176,86077420091024.0,774.0,86.0,34.0,31.0,,,
177,519008620091110.0,519.0,86.0,27.0,24.0,,,
178,86041420091118.0,86.0,414.0,42.0,17.0,,,
179,86033120091127.0,86.0,331.0,9.0,6.0,,,
180,108009620090905.0,96.0,108.0,51.0,0.0,,,
181,96079620090912.0,796.0,96.0,34.0,31.0,,,
182,96014020090926.0,140.0,96.0,28.0,20.0,,,
183,96027720091010.0,96.0,277.0,42.0,17.0,,,
184,630009620091017.0,96.0,630.0,41.0,21.0,,,
185,96047220091024.0,96.0,472.0,34.0,3.0,,,
186,731009620091031.0,96.0,731.0,31.0,27.0,,,
187,96029520091107.0,96.0,295.0,31.0,21.0,,,
188,96046620091114.0,466.0,96.0,52.0,14.0,,,
189,366009620091121.0,96.0,366.0,30.0,28.0,,,
190,96030120091205.0,96.0,301.0,53.0,52.0,,,
191,96081120091219.0,811.0,96.0,35.0,28.0,,,
192,392010720090905.0,107.0,392.0,52.0,13.0,,,
193,207010720090912.0,107.0,207.0,59.0,7.0,,,
194,107042820090919.0,107.0,428.0,35.0,21.0,,,
195,107052920090926.0,529.0,107.0,42.0,3.0,,,
196,657010720091003.0,657.0,107.0,30.0,3.0,,,
197,107011020091017.0,107.0,110.0,45.0,26.0,,,
198,754010720091024.0,107.0,754.0,49.0,17.0,,,
199,528010720091107.0,528.0,107.0,31.0,14.0,,,
200,107067420091121.0,107.0,674.0,34.0,28.0,,,
201,107075620091205.0,756.0,107.0,42.0,10.0,,,
202,732010720091223.0,732.0,107.0,37.0,27.0,,,
203,626011020090905.0,110.0,626.0,33.0,14.0,,,
204,110069420090912.0,110.0,694.0,19.0,15.0,,,
205,327011020090919.0,110.0,327.0,23.0,9.0,,,
206,110067420091003.0,674.0,110.0,24.0,16.0,,,
207,529011020091010.0,529.0,110.0,24.0,10.0,,,
208,110052820091031.0,528.0,110.0,26.0,19.0,,,
209,756011020091107.0,110.0,756.0,24.0,23.0,,,
210,110075420091114.0,110.0,754.0,43.0,7.0,,,
211,110065720091128.0,657.0,110.0,28.0,7.0,,,
212,110069020091229.0,110.0,690.0,30.0,21.0,,,
213,625012820090905.0,128.0,625.0,28.0,24.0,,,
214,128066420090912.0,664.0,128.0,26.0,19.0,,,
215,128019620090926.0,196.0,128.0,19.0,14.0,,,
216,404012820091003.0,128.0,404.0,32.0,14.0,,,
217,415012820091017.0,415.0,128.0,27.0,7.0,,,
218,128057420091024.0,128.0,574.0,49.0,7.0,,,
219,388012820091101.0,128.0,388.0,21.0,20.0,,,
220,128070320091107.0,703.0,128.0,35.0,3.0,,,
221,288012820091114.0,128.0,288.0,37.0,32.0,,,
222,718012820091121.0,128.0,718.0,49.0,0.0,,,
223,128058720091219.0,587.0,128.0,45.0,24.0,,,
224,129041620090912.0,129.0,416.0,29.0,27.0,,,
225,17012920090919.0,129.0,17.0,48.0,0.0,,,
226,204012920091010.0,129.0,204.0,56.0,8.0,,,
227,129077420091017.0,129.0,774.0,34.0,23.0,,,
228,709012920091111.0,129.0,709.0,56.0,28.0,,,
229,503012920091127.0,129.0,503.0,45.0,31.0,,,
230,519012920091204.0,129.0,519.0,20.0,10.0,,,
231,129071620100106.0,129.0,716.0,44.0,41.0,,,
232,140058720090907.0,140.0,587.0,47.0,15.0,,,
233,654014020090912.0,140.0,654.0,70.0,3.0,,,
234,140052820090919.0,140.0,528.0,28.0,18.0,,,
235,140041420091003.0,140.0,414.0,37.0,13.0,,,
236,140065120091015.0,140.0,651.0,34.0,17.0,,,
237,367014020091024.0,140.0,367.0,41.0,10.0,,,
238,140068820091031.0,140.0,688.0,28.0,7.0,,,
239,164014020091107.0,140.0,164.0,47.0,45.0,,,
240,768014020091113.0,140.0,768.0,24.0,21.0,,,
241,301014020091127.0,140.0,301.0,49.0,36.0,,,
242,140054520091205.0,140.0,545.0,45.0,44.0,,,
243,140023520100101.0,235.0,140.0,51.0,24.0,,,
244,419014720090905.0,147.0,419.0,37.0,14.0,,,
245,147025520090910.0,255.0,147.0,30.0,27.0,,,
246,698014720090926.0,698.0,147.0,14.0,10.0,,,
247,147039220091003.0,392.0,147.0,24.0,21.0,,,
248,749014720091017.0,147.0,749.0,38.0,3.0,,,
249,147041520091024.0,147.0,415.0,40.0,37.0,,,
250,149014720091031.0,147.0,149.0,49.0,3.0,,,
251,234014720091107.0,147.0,234.0,40.0,24.0,,,
252,147049020091114.0,147.0,490.0,43.0,23.0,,,
253,746014720091121.0,147.0,746.0,34.0,21.0,,,
254,147064820091128.0,648.0,147.0,34.0,17.0,,,
255,255014720091205.0,255.0,147.0,39.0,34.0,,,
256,334014720091227.0,147.0,334.0,21.0,13.0,,,
257,156015720090906.0,156.0,157.0,23.0,17.0,,,
258,758015620090912.0,156.0,758.0,24.0,23.0,,,
259,466015620090919.0,156.0,466.0,35.0,20.0,,,
260,156029520091003.0,295.0,156.0,31.0,29.0,,,
261,732015620091010.0,732.0,156.0,24.0,17.0,,,
262,156069820091017.0,698.0,156.0,44.0,6.0,,,
263,626015620091024.0,626.0,156.0,42.0,28.0,,,
264,721015620091031.0,721.0,156.0,34.0,16.0,,,
265,156046520091107.0,465.0,156.0,35.0,16.0,,,
266,156047320091121.0,473.0,156.0,29.0,27.0,,,
267,811015620091127.0,811.0,156.0,17.0,16.0,,,
268,157070920090911.0,709.0,157.0,54.0,38.0,,,
269,811015720090919.0,157.0,811.0,24.0,0.0,,,
270,157076820091001.0,768.0,157.0,35.0,24.0,,,
271,157070320091010.0,703.0,157.0,38.0,14.0,,,
272,328015720091017.0,157.0,328.0,34.0,30.0,,,
273,157032720091024.0,327.0,157.0,20.0,6.0,,,
274,434015720091031.0,434.0,157.0,36.0,17.0,,,
275,697015720091107.0,157.0,697.0,35.0,34.0,,,
276,157031120091114.0,311.0,157.0,17.0,10.0,,,
277,157052120091119.0,521.0,157.0,31.0,28.0,,,
278,463015720091127.0,463.0,157.0,28.0,20.0,,,
279,164051920090905.0,164.0,519.0,23.0,16.0,,,
280,457016420090912.0,457.0,164.0,12.0,10.0,,,
281,572016420090926.0,164.0,572.0,52.0,10.0,,,
282,164054520091010.0,545.0,164.0,24.0,21.0,,,
283,367016420091017.0,164.0,367.0,38.0,25.0,,,
284,164076820091024.0,768.0,164.0,28.0,24.0,,,
285,587016420091031.0,587.0,164.0,28.0,24.0,,,
286,164051320091121.0,164.0,513.0,33.0,30.0,,,
287,688016420091128.0,164.0,688.0,56.0,31.0,,,
288,651016420091205.0,164.0,651.0,29.0,27.0,,,
289,648016420100102.0,164.0,648.0,20.0,7.0,,,
290,575019320090905.0,575.0,193.0,24.0,16.0,,,
291,193072520090912.0,193.0,725.0,35.0,19.0,,,
292,193032820090919.0,328.0,193.0,44.0,16.0,,,
293,489019320090926.0,193.0,489.0,49.0,14.0,,,
294,742019320091003.0,742.0,193.0,34.0,26.0,,,
295,193049020091010.0,193.0,490.0,49.0,28.0,,,
296,392019320091024.0,193.0,392.0,17.0,13.0,,,
297,193074620091031.0,193.0,746.0,28.0,17.0,,,
298,193045720091107.0,457.0,193.0,19.0,6.0,,,
299,255019320091114.0,255.0,193.0,49.0,10.0,,,
300,193041520091121.0,415.0,193.0,34.0,16.0,,,
301,749019320091128.0,749.0,193.0,45.0,34.0,,,
302,27019620090905.0,196.0,27.0,29.0,24.0,,,
303,196076820090912.0,768.0,196.0,35.0,20.0,,,
304,196045720090919.0,457.0,196.0,31.0,17.0,,,
305,196038820091003.0,196.0,388.0,21.0,17.0,,,
306,196066320091010.0,663.0,196.0,28.0,21.0,,,
307,574019620091017.0,196.0,574.0,49.0,13.0,,,
308,196040420091027.0,196.0,404.0,38.0,19.0,,,
309,742019620091105.0,742.0,196.0,16.0,3.0,,,
310,196071920091115.0,196.0,719.0,44.0,17.0,,,
311,664019620091128.0,196.0,664.0,25.0,20.0,,,
312,288019620091205.0,196.0,288.0,38.0,32.0,,,
313,725020420090905.0,725.0,204.0,27.0,14.0,,,
314,204050920090912.0,509.0,204.0,27.0,24.0,,,
315,204041820090919.0,418.0,204.0,45.0,17.0,,,
316,690020420091003.0,690.0,204.0,24.0,12.0,,,
317,331020420091017.0,331.0,204.0,28.0,6.0,,,
318,204050320091105.0,503.0,204.0,50.0,6.0,,,
319,774020420091114.0,774.0,204.0,35.0,14.0,,,
320,204070920091120.0,709.0,204.0,47.0,21.0,,,
321,229046320090905.0,463.0,229.0,49.0,3.0,,,
322,229064820090919.0,648.0,229.0,38.0,16.0,,,
323,498022920090926.0,498.0,229.0,27.0,25.0,,,
324,811022920091003.0,811.0,229.0,30.0,28.0,,,
325,229049720091017.0,229.0,497.0,44.0,40.0,,,
326,229067120091024.0,229.0,671.0,51.0,29.0,,,
327,419022920091031.0,419.0,229.0,27.0,20.0,,,
328,229071620091121.0,716.0,229.0,47.0,21.0,,,
329,772022920091128.0,229.0,772.0,29.0,23.0,,,
330,229023120091205.0,229.0,231.0,28.0,21.0,,,
331,231058720090919.0,587.0,231.0,23.0,15.0,,,
332,709023120090926.0,709.0,231.0,41.0,31.0,,,
333,231049820091003.0,498.0,231.0,48.0,35.0,,,
334,231077220091010.0,231.0,772.0,37.0,20.0,,,
335,716023120091017.0,716.0,231.0,42.0,33.0,,,
336,671023120091031.0,231.0,671.0,20.0,17.0,,,
337,231041920091107.0,419.0,231.0,48.0,21.0,,,
338,497023120091114.0,231.0,497.0,35.0,28.0,,,
339,231023520091121.0,235.0,231.0,62.0,3.0,,,
340,415023420090907.0,415.0,234.0,38.0,34.0,,,
341,315023420090912.0,234.0,315.0,19.0,9.0,,,
342,651023420090926.0,651.0,234.0,17.0,7.0,,,
343,255023420091010.0,255.0,234.0,49.0,44.0,,,
344,234045720091022.0,234.0,457.0,30.0,27.0,,,
345,490023420091031.0,234.0,490.0,45.0,42.0,,,
346,234074920091114.0,234.0,749.0,41.0,28.0,,,
347,392023420091121.0,234.0,392.0,29.0,26.0,,,
348,234023520091128.0,235.0,234.0,37.0,10.0,,,
349,768023420100101.0,234.0,768.0,33.0,21.0,,,
350,48023520090905.0,235.0,48.0,62.0,3.0,,,
351,716023520090912.0,235.0,716.0,56.0,6.0,,,
352,694023520090919.0,235.0,694.0,23.0,13.0,,,
353,235033420090926.0,235.0,334.0,41.0,7.0,,,
354,235036520091010.0,235.0,365.0,13.0,3.0,,,
355,235043020091024.0,235.0,430.0,29.0,19.0,,,
356,257023520091031.0,235.0,257.0,41.0,17.0,,,
357,736023520091107.0,235.0,736.0,27.0,3.0,,,
358,235064820091114.0,235.0,648.0,24.0,14.0,,,
359,315025520090905.0,255.0,315.0,37.0,17.0,,,
360,255041520090917.0,415.0,255.0,33.0,17.0,,,
361,457025520090926.0,255.0,457.0,24.0,7.0,,,
362,255043020091003.0,255.0,430.0,42.0,31.0,,,
363,742025520091017.0,255.0,742.0,28.0,23.0,,,
364,255074620091024.0,255.0,746.0,34.0,9.0,,,
365,255073620091031.0,255.0,736.0,56.0,31.0,,,
366,749025520091107.0,255.0,749.0,30.0,27.0,,,
367,257025520091128.0,257.0,255.0,30.0,24.0,,,
368,312025520100105.0,312.0,255.0,24.0,14.0,,,
369,257052120090905.0,521.0,257.0,24.0,10.0,,,
370,648025720090912.0,257.0,648.0,41.0,37.0,,,
371,365025720091003.0,365.0,257.0,20.0,13.0,,,
372,257069420091010.0,694.0,257.0,45.0,19.0,,,
373,257073620091017.0,257.0,736.0,34.0,10.0,,,
374,692025720091107.0,257.0,692.0,38.0,0.0,,,
375,334025720091121.0,334.0,257.0,34.0,27.0,,,
376,697025720091228.0,257.0,697.0,44.0,20.0,,,
377,1004027720090904.0,277.0,1004.0,25.0,20.0,,,
378,277075420090912.0,277.0,754.0,38.0,20.0,,,
379,277046520090919.0,465.0,277.0,34.0,33.0,,,
380,277036620090930.0,366.0,277.0,27.0,6.0,,,
381,277029520091017.0,295.0,277.0,35.0,23.0,,,
382,277046620091031.0,466.0,277.0,31.0,21.0,,,
383,731027720091107.0,277.0,731.0,49.0,36.0,,,
384,472027720091114.0,277.0,472.0,24.0,6.0,,,
385,277063020091121.0,277.0,630.0,17.0,10.0,,,
386,726027720091128.0,277.0,726.0,24.0,17.0,,,
387,796027720091205.0,796.0,277.0,51.0,10.0,,,
388,508028820090905.0,288.0,508.0,55.0,7.0,,,
389,288052120090912.0,288.0,521.0,45.0,35.0,,,
390,700028820090926.0,288.0,700.0,29.0,28.0,,,
391,288070420091003.0,704.0,288.0,58.0,41.0,,,
392,288043020091010.0,288.0,430.0,31.0,24.0,,,
393,288071820091017.0,288.0,718.0,44.0,16.0,,,
394,663028820091024.0,288.0,663.0,38.0,15.0,,,
395,664028820091031.0,288.0,664.0,50.0,43.0,,,
396,288071920091107.0,288.0,719.0,46.0,45.0,,,
397,404028820091121.0,288.0,404.0,55.0,14.0,,,
398,574028820091128.0,288.0,574.0,73.0,14.0,,,
399,288072120091231.0,721.0,288.0,47.0,20.0,,,
400,295047220090905.0,295.0,472.0,21.0,6.0,,,
401,295075620090912.0,756.0,295.0,42.0,23.0,,,
402,626029520090919.0,295.0,626.0,34.0,20.0,,,
403,295050320090926.0,295.0,503.0,34.0,31.0,,,
404,295063020091010.0,295.0,630.0,29.0,25.0,,,
405,295046620091024.0,466.0,295.0,70.0,45.0,,,
406,366029520091031.0,295.0,366.0,35.0,34.0,,,
407,731029520091128.0,731.0,295.0,52.0,49.0,,,
408,434030120090905.0,434.0,301.0,37.0,9.0,,,
409,299030120090912.0,301.0,299.0,45.0,17.0,,,
410,301051820090926.0,518.0,301.0,30.0,0.0,,,
411,539030120091003.0,539.0,301.0,35.0,17.0,,,
412,416030120091010.0,416.0,301.0,24.0,14.0,,,
413,301030620091017.0,306.0,301.0,27.0,14.0,,,
414,301055920091024.0,559.0,301.0,24.0,14.0,,,
415,418030120091031.0,301.0,418.0,38.0,13.0,,,
416,301042820091107.0,301.0,428.0,35.0,32.0,,,
417,509030120091114.0,509.0,301.0,21.0,16.0,,,
418,202030620090903.0,306.0,202.0,19.0,13.0,,,
419,774030620090912.0,306.0,774.0,23.0,19.0,,,
420,306041820090926.0,418.0,306.0,36.0,33.0,,,
421,518030620091003.0,518.0,306.0,33.0,14.0,,,
422,306074620091010.0,746.0,306.0,47.0,7.0,,,
423,306050920091024.0,509.0,306.0,29.0,28.0,,,
424,306031220091031.0,312.0,306.0,42.0,24.0,,,
425,796030620091107.0,796.0,306.0,31.0,28.0,,,
426,306053920091114.0,539.0,306.0,31.0,20.0,,,
427,559030620091121.0,559.0,306.0,38.0,21.0,,,
428,493031120090903.0,311.0,493.0,34.0,17.0,,,
429,312031120090912.0,312.0,311.0,35.0,3.0,,,
430,311033120090919.0,311.0,331.0,34.0,14.0,,,
431,725031120090926.0,311.0,725.0,31.0,10.0,,,
432,327031120091003.0,327.0,311.0,24.0,23.0,,,
433,311032820091010.0,328.0,311.0,41.0,36.0,,,
434,311046320091024.0,311.0,463.0,9.0,7.0,,,
435,311069720091031.0,697.0,311.0,35.0,10.0,,,
436,521031120091107.0,521.0,311.0,34.0,8.0,,,
437,311043420091121.0,434.0,311.0,34.0,24.0,,,
438,428031120091231.0,311.0,428.0,14.0,13.0,,,
439,504031220090905.0,312.0,504.0,17.0,16.0,,,
440,312053920090926.0,312.0,539.0,21.0,10.0,,,
441,418031220091010.0,312.0,418.0,30.0,28.0,,,
442,312079620091017.0,312.0,796.0,20.0,10.0,,,
443,312041620091024.0,312.0,416.0,15.0,13.0,,,
444,509031220091107.0,509.0,312.0,17.0,10.0,,,
445,312051820091114.0,518.0,312.0,27.0,24.0,,,
446,428031220091121.0,312.0,428.0,12.0,0.0,,,
447,400032720090905.0,327.0,400.0,21.0,17.0,,,
448,327067120090912.0,671.0,327.0,17.0,15.0,,,
449,692032720090926.0,327.0,692.0,49.0,7.0,,,
450,327070020091010.0,700.0,327.0,66.0,14.0,,,
451,697032720091017.0,327.0,697.0,62.0,14.0,,,
452,327052220091031.0,522.0,327.0,42.0,30.0,,,
453,328032720091107.0,327.0,328.0,17.0,10.0,,,
454,434032720091114.0,434.0,327.0,38.0,12.0,,,
455,327046320091121.0,463.0,327.0,17.0,3.0,,,
456,502032820090905.0,328.0,502.0,49.0,3.0,,,
457,328070420090912.0,328.0,704.0,34.0,7.0,,,
458,664032820090926.0,328.0,664.0,35.0,28.0,,,
459,522032820091024.0,522.0,328.0,35.0,13.0,,,
460,328070020091031.0,700.0,328.0,42.0,21.0,,,
461,463032820091114.0,463.0,328.0,31.0,17.0,,,
462,328070320091121.0,703.0,328.0,51.0,20.0,,,
463,434032820091128.0,434.0,328.0,41.0,39.0,,,
464,149033120090903.0,331.0,149.0,18.0,0.0,,,
465,414033120090926.0,331.0,414.0,29.0,19.0,,,
466,331051920091024.0,331.0,519.0,20.0,11.0,,,
467,774033120091031.0,331.0,774.0,26.0,14.0,,,
468,331069020091121.0,690.0,331.0,47.0,13.0,,,
469,334041420090905.0,334.0,414.0,42.0,0.0,,,
470,367033420090919.0,334.0,367.0,31.0,27.0,,,
471,334064820091010.0,648.0,334.0,28.0,26.0,,,
472,498033420091024.0,334.0,498.0,36.0,13.0,,,
473,430033420091031.0,430.0,334.0,31.0,24.0,,,
474,202033420091107.0,334.0,202.0,37.0,12.0,,,
475,334073620091114.0,334.0,736.0,24.0,13.0,,,
476,694033420091128.0,694.0,334.0,30.0,24.0,,,
477,365075620090905.0,365.0,756.0,31.0,23.0,,,
